PROVINCE / LGU,Distance (km),Distance (mi),2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Famy,53.64,33.33,-,-,7.4344,8.0225,0,5.3642,8.2267,7.2272,4.7407,8.5284
Ferrol,269.37,167.38,-,-,-,-,0,9.9462,7.3765,6.9686,7.2909,6.2948
Flora,405.68,252.08,-,7.3561,7.3371,6.4551,0,7.5792,10.031,9.1565,8.3316,7.3144
Floridablanca,64.94,40.35,-,-,10.2436,8.9017,0,10.9387,11.0558,9.2931,6.3053,8.5704
Gabaldon,107.37,66.72,-,14.079,8.5113,8.09,0,10.8595,10.5184,9.9569,8.9084,8.4577
Gainza,257.18,159.8,-,-,5.119,7.3247,0,7.0931,7.2316,6.2488,4.562,7.4456
Galimuyod,294.25,182.84,-,13.492,11.6071,9.2945,0,9.795,10.0588,9.1468,7.9788,7.0946
Gamay,527.31,327.66,-,-,-,7.8715,0,10.8556,10.5745,8.8033,7.481,7.982
Gamu,289.42,179.84,-,13.9305,7.4825,4.8405,0,11.1889,10.9815,9.8718,8.6957,7.8465
Ganassi,827.86,514.41,-,-,-,-,-,-,-,2.651,4.5359,0.1887
Gandara,503.93,313.13,-,0.2584,4.3335,7.0625,0,8.0093,6.5573,6.4755,5.8259,9.4323
Gapan,81.06,50.37,10.8797,11.2934,9.4425,9.0533,11.1751,8.996,9.9192,9.0863,8.2509,9.0594
Garchitorena,303.87,188.81,-,-,-,6.897,0,6.6029,6.28,6.3756,7.1752,4.2759
Garcia-Hernandez,659.78,409.97,-,7.5214,1.9326,11.7248,0,11.9021,9.6968,8.8204,7.0563,5.1486
Gasan,168.63,104.78,14.5146,14.7204,11.2812,11.3022,0,11.2502,9.8478,8.6489,6.7363,7.2081
Gattaran,393.77,244.68,12.6287,11.9842,8.2744,11.0332,0,9.5799,10.372,8.6106,7.3819,9.3101
Gen S.K Pendatun,949.22,589.82,-,-,-,-,-,-,-,8.3156,7.4652,8.0797
Gen. Emilio Aguinaldo,48.02,29.84,-,-,6.9504,5.8452,0,6.6858,9.9268,7.1269,2.9664,7.0251
Gen. Mariano Alvarez,32.28,20.06,11.8508,13.5167,11.7722,10.9155,0,12.1187,10.8367,9.8949,7.3688,9.3854
General Luna (QN),776.46,482.47,-,-,7.4634,9.5224,0,8.8525,9.1976,8.5703,8.313,8.5268
General Luna (SN),163.48,101.58,-,6.1441,5.4799,7.5396,0,6.2436,-,8.9117,5.3319,8.8271
General Macarthur,618.22,384.15,-,-,-,8.8288,0,7.3491,9.881,1.1518,6.1945,5.8629
General Mamerto Natividad,113.77,70.7,-,12.4024,10.5591,11.6681,0,12.3863,11.6673,8.3612,8.3935,8.1855
General Nakar,73.83,45.87,8.052,16.3936,9.4323,8.1103,0,6.8111,7.1064,9.3962,7.5472,9.9423
General Santos,1047.46,650.86,17.8245,20.0087,16.1913,12.6889,12.9603,11.7653,11.0026,12.0035,12.4917,10.9526
General Tinio,85.55,53.16,7.9054,7.8749,5.7602,9.9198,0,9.9871,10.093,8.0501,7.722,8.9935
General Trias,28.06,17.43,17.5999,17.8067,13.9409,11.3215,11.8989,11.5935,12.4893,11.3377,9.6039,9.7336
Gerona,120.83,75.08,14.7953,17.5569,10.2266,10.7759,0,10.2601,10.1628,9.7353,7.5925,9.0165
Getafe,601.75,373.91,-,4.5994,6.2008,11.8826,0,11.5405,8.6613,9.6787,8.3802,7.1539
Gigaquit,756.59,470.12,-,13.7756,5.6547,7.2349,0,8.0553,7.9883,9.1919,8.6235,7.4209
Gigmoto,378.89,235.43,-,-,-,-,-,3.9895,7.0985,7.2501,4.9553,5.4997
Ginatilan,612.55,380.62,-,9.1142,8.1132,6.3729,0,10.2831,10.2027,7.6552,5.2621,7.3802
Gingoog,782.18,486.03,18.6543,19.9805,14.3531,11.5198,13.2345,9.9098,10.8129,11.9302,11.0555,10.4901
Giporlos,619.18,384.74,-,-,-,9.4219,0,8.4603,8.7935,8.7908,4.229,3.1315
Gitagum,763.33,474.31,-,13.9101,7.4443,9.5622,0,10.4355,9.9072,8.9677,7.0181,7.9029
Glan,1078.27,670.01,7.4466,16.6692,11.94,9.7998,0,11.0259,11.041,10.1204,7.4368,9.398
Gloria,186.95,116.16,-,12.6864,9.1376,8.6759,0,10.078,9.5286,6.8048,5.7483,6.6473
Goa,288.12,179.03,11.5236,9.931,1.8395,7.096,0,9.0081,8.7838,8.495,7.7967,8.619
Godod,759.49,471.93,-,-,5.5868,6.7636,0,8.3095,7.3239,7.2956,6.4631,5.8924
Gonzaga,423.47,263.13,-,16.3928,7.6161,10.2812,0,10.1398,10.2092,9.9375,7.9412,7.8244
Governor Generoso,1042.58,647.83,-,7.0298,4.6792,9.238,0,9.2628,6.7713,8.4519,7.499,9.1433
Gregorio Del Pilar,285.9,177.65,-,7.5929,9.4592,10.2983,0,9.5609,9.9914,9.4275,6.5809,7.6015
Guagua,56.3,34.99,-,14.487,7.3059,9.7425,0,12.0826,11.8433,10.4662,7.164,8.8988
Gubat,386.93,240.43,4.3637,4.9162,3.2669,4.1678,0,5.5893,9.9831,9.067,5.9106,7.4338
Guiguinto (BU),28.12,17.47,11.9356,14.4295,12.0139,6.2597,0,11.6363,11.8192,10.2214,8.4527,9.94
Guihulngan,555.41,345.12,7.0219,13.5715,6.386,9.6671,11.8694,8.6161,8.6009,6.5749,8.6076,6.2575
Guimba,122.23,75.95,12.0206,14.7945,13.0346,9.8505,0,11.2455,11.1534,9.3074,7.9212,9.4076
Guimbal,459.68,285.63,-,11.5826,8.4266,8.4653,0,9.2697,9.2632,9.9284,8.3199,8.0742
Guinayangan,162.56,101.01,-,15.6089,10.0332,11.8155,0,12.0019,12.233,9.1194,8.299,8.0884
Guindulman,657.94,408.83,-,6.9282,10.9977,8.0822,0,10.5014,8.8098,9.1838,5.5959,2.7145
Guindulungan,925.87,575.31,-,-,-,-,-,-,-,8.2252,6.5004,7.2843
Guinobatan,322.97,200.69,8.188,7.2187,10.4578,10.5316,0,9.5777,10.7438,9.3324,7.7571,8.2827
Guinsiliban,735.67,457.13,-,15.4728,10.3762,8.3803,0,9.872,10.8565,10.3829,8.2077,8.685
Guipos,801.87,498.26,-,-,6.5707,7.8445,0,2.0996,8.0829,7.9747,7.3852,7.68
Guiuan,648.8,403.14,-,-,9.4586,9.3064,0,9.6734,10.4001,7.3374,7.383,8.6188
Gumaca,141.68,88.04,16.7706,16.2828,12.2798,12.0738,0,10.7137,10.9398,9.3335,7.8725,10.133
Gutalac,751.56,467,-,-,6.2284,7.7119,0,6.5699,9.0764,8.6463,6.4033,7.7216
Hadji Mohammad Ajul,895.98,556.74,-,-,-,-,-,-,-,-,0,2.8128
Hadji Muhtamad,885.34,550.13,-,-,-,-,-,-,-,-,4.9669,2.1119
Hadji Panglima Tahil,933.34,579.95,-,-,-,-,-,-,-,0,1.9545,1.1657
Hagonoy (BU),37.48,23.29,10.174,10.2418,7.487,5.0586,0,9.9582,9.5176,6.8351,6.6443,7.1961
Hagonoy (DS),997.64,619.91,-,11.4971,10.7919,10.2262,0,13.6281,12.3317,11.4491,9.7926,8.5805
Hamtic,445.24,276.66,-,-,-,-,0,7.3755,7.6627,3.7743,6.0705,5.9116
Hermosa,57.42,35.68,8.1411,17.1138,11.6225,5.6054,0,10.8705,10.5758,8.9146,7.4,9.8176
Hernani,620.01,385.26,-,-,-,5.4126,0,4.5387,4.5113,5.8266,7.0859,6.3161
Hilongos,621.85,386.4,-,0.4396,6.9715,6.5758,0,9.8703,9.7714,9.1331,6.4072,7.7674
Himamaylan,538.63,334.69,12.7738,15.394,2.2312,8.4395,10.0356,9.3918,8.5618,7.3994,6.214,8.8362
Hinabangan,546.79,339.76,-,0.2049,0.7143,6.7351,0,7.6834,8.0616,7.7829,5.0036,8.1429
Hinatuan,902.09,560.53,-,15.8384,10.28,9.5306,0,9.4452,10.2595,8.5883,6.3813,8.9646
Hindang,615.41,382.4,-,-,5.6923,10.3447,0,10.2974,11.2123,9.9,7.0832,8.0604
Hingyon,253.16,157.31,-,-,4.2244,5.2216,0,7.8234,8.4845,6.3043,6.0197,6.6898
Hinigaran,521.32,323.94,7.6548,7.5622,7.5383,6.4111,0,8.9725,8.7824,6.3417,5.4265,7.9077
Hinobaan,653.43,406.03,7.0045,8.9784,0.3814,4.0135,0,9.5073,8.6861,8.7415,7.7763,9.0162
Hinunangan,577.12,358.61,-,-,10.7444,10.562,0,3.1528,7.6793,8.9983,9.375,6.3791
Hinundayan,660.85,410.63,-,-,-,2.2314,0,9.7425,10.5278,8.2623,8.0586,8.3716
Hungduan,244.62,152,-,-,6.9195,7.9759,0,7.3079,7.1839,8.4403,9.1099,8.4081
Iba,138.93,86.33,-,-,5.7793,4.8487,0,10.3452,10.5643,8.1021,6.722,8.4801
Ibaan,86.61,53.82,-,9.8473,7.5855,8.7727,0,8.0039,8.1687,8.5221,5.4954,7.9643
Ibajay,333.35,207.14,11.3472,14.6169,5.4526,6.0837,0,10.9788,10.8171,8.7092,8.1669,8.4507
Igacos,941.45,591.2,15.4632,18.4373,14.5543,10.35,10.7224,10.1341,10.6411,9.5076,10.5617,10.3236
Igbaras,452.05,280.89,-,1.8575,6.1783,8.97,0,10.8906,9.8906,8.8121,8.0162,7.4938
Iguig,361.73,224.77,-,13.1139,9.2326,9.7918,0,10.9611,10.2829,9.1889,7.4456,8.3331
Ilagan,301.34,187.25,15.9649,18.1625,17.8795,12.7688,13.8618,12.1829,12.0374,11.9185,10.1519,10.8905
Iligan,790.79,491.38,16.3625,18.9494,10.7794,10.1165,9.6124,8.6439,8.4902,8.2723,6.7286,8.7751
Ilog,543,337.41,-,8.7924,8.5007,4.4782,0,6.7384,6.7154,3.2849,2.8455,4.2153
Iloilo,465.92,289.51,22.294,26.8208,20.4305,8.6077,15.5895,12.8158,12.7702,12.0981,13.3121,12.7484
Imelda,800.86,497.63,11.9953,13.4879,7.1755,8.6767,0,6.5122,9.8442,8.6641,6.6768,6.4749
Impasug-Ong,824.53,512.34,-,10.2973,8.9028,10.2252,0,10.057,9.2855,8.9015,7.2414,8.6324
Imus,17.99,11.18,13.4234,17.5512,15.8487,12.0992,12.9941,13.3387,13.6952,11.3073,9.4165,9.9534
Inabanga,607.21,377.3,-,9.9608,8.8727,7.1669,0,11.6081,7.3726,8.8318,9.2501,8.2487
Indanan,955.45,593.69,-,-,-,-,-,-,-,6.5072,5.0762,2.9921
Indang,44.19,27.46,5.3799,9.3588,7.7113,8.7135,0,9.9674,10.1534,8.641,5.1082,7.7502
Infanta (PS),178.35,110.82,-,-,5.5584,9.2012,0,10.8125,10.3351,9.8067,7.2733,8.4141
Infanta (QN),74.98,46.59,15.838,15.737,11.3657,10.7544,0,10.7931,10.7322,9.7518,7.7329,9.2743
Initao,767.74,477.05,-,10.9757,10.4887,10.5743,0,10.8288,11.7648,9.7378,10.8024,0.6764
Inopacan,610.81,379.54,-,0.1681,7.8998,9.485,0,9.7917,7.2315,7.919,7.7245,7.3363
Ipil,776.45,482.46,12.9129,10.922,6.2511,4.4445,0,7.9157,8.3779,8.5637,7.4731,8.5284
Iriga,292.83,181.96,18.433,18.9632,12.7751,12.0475,13.7285,11.7316,11.1807,11.0844,9.6542,9.4913
Irosin,391.11,243.02,-,14.0281,8.1885,9.5549,0,9.5348,9.524,8.4054,7.3393,7.7415
Isabel,"1,131.16",702.87,11.542,5.0382,6.0339,8.7678,0,8.8821,9.253,5.1471,7.3094,7.3065
Isabela (BAS),811.03,503.95,-,-,-,-,-,-,8.6417,8.938,9.7816,9.3239
Isabela (NO),"1,090.18",677.41,-,0.8214,6.7713,9.6781,0,6.0954,7.9825,6.4948,4.5537,5.2617
Isulan,967.94,601.45,17.8425,18.7125,13.6438,14.6533,0,12.8273,12.5942,11.628,7.8838,10.8951
Itbayat,696.06,432.51,-,-,5.6513,4.952,0,6.5111,7.4765,8.2023,5.4759,7.3775
Itogon,201.67,125.31,13.7466,14.055,8.7917,8.3409,0,8.0056,8.0247,7.0281,7.9118,9.5316
Ivana,652.54,405.47,-,10.4884,9.3167,5.0602,0,3.9871,4.3894,1.4354,3.3257,6.1571
Ivisan,387.84,240.99,-,2.909,1.527,8.5478,0,11.8673,11.2624,9.918,9.3118,7.9758
Jabonga,764.99,475.35,-,15.6957,10.247,9.5514,0,9.9607,10.4321,7.2774,6.7927,7.4685
Jaen,82.87,51.5,-,-,2.2142,2.3698,0,10.2168,10.4045,9.6018,7.9341,9.2405
Jagna,660.67,410.52,-,12.4286,9.4662,9.9427,0,13.3272,12.7988,10.2038,7.6438,8.598
Jalajala,45.24,28.11,-,13.1363,7.5315,9.985,0,11.4808,11.1144,9.4536,9.0229,8.0653
Jamindan,390.14,242.42,-,9.4191,1.7047,6.5487,0,10.035,10.2775,8.7209,7.5046,9.158
Janiuay,436.82,271.43,10.2953,12.0702,10.1505,6.5192,0,10.7087,10.6059,9.8585,7.2876,7.509
Jaro,559.25,347.5,-,6.3539,7.3987,10.8117,0,12.0628,10.7286,7.9257,7.0071,5.7723
Jasaan,777.14,482.89,-,10.2688,7.7397,7.6206,0,10.1,10.4304,9.4298,6.3535,8.0861
Javier,876.54,544.66,-,0.1056,7.676,9.954,0,11.0503,11.0143,9.8925,8.5068,5.9856
Jiabong,532.45,330.85,-,-,6.6778,7.5681,0,8.1919,10.341,8.0826,6.0898,9.0934
Jimalalud,566.09,351.75,-,8.4148,4.5495,10.3111,0,9.7361,7.1075,6.5523,5.2454,4.0825
Jimenez,762.99,474.1,17.1888,19.1125,11.2481,12.2008,0,10.0236,11.0867,10.158,8.0043,8.1686
Jipapad,524.15,325.69,-,-,-,4.6093,0,5.4764,6.8388,6.4372,6.6162,7.0585
Jolo,948.13,589.14,-,-,-,-,-,-,-,0.707,4.1425,7.4901
Jomalig,146.45,91,-,-,6.5885,9.2187,0,6.8353,8.6479,6.8746,6.0715,4.5247
Jones,233.04,144.8,15.7684,16.2909,10.2378,9.9692,0,10.3295,9.3277,9.3135,7.2594,7.7756
Jordan,474.28,294.71,15.4049,16.9183,7.3413,9.0006,0,11.1145,10.3261,9.0811,8.0272,8.2756
Jose Abad Santos,1108.93,689.06,8.0916,8.2045,6.0292,7.6646,0,9.2649,7.6009,6.522,5.9841,9.3882
Jose Dalman,718.11,446.21,-,14.5418,7.1792,7.1247,0,9.7985,9.9716,7.9873,4.612,5.7802
Jose Panganiban,187.78,116.68,14.134,13.5381,9.0092,5.1515,0,8.299,9.2711,7.988,7.307,8.4432
Josefina,761.3,473.05,-,-,7.1627,7.1353,0,8.3665,7.4275,7.543,6.1257,7.0551
Jovellar,329.65,204.83,-,-,9.244,7.6742,0,10.27,10.059,8.2705,6.9647,5.4868
Juban,378.77,235.36,-,-,4.8142,2.4957,0,10.6469,9.0807,6.3533,6.5522,5.8594
Julita,589.76,366.46,-,-,-,6.585,0,9.939,7.2944,8.5825,8.1385,6.1835
Kabacan,930.93,578.46,9.9287,18.19,12.4941,12.4314,0,11.8533,11.9913,11.3749,7.7462,10.9059
Kabankalan,548.32,340.71,13.9767,16.6855,14.8315,11.805,12.4801,10.5891,10.4673,9.8264,9.0779,8.6443
Kabasalan,778.76,483.9,9.881,17.859,10.5546,2.3161,0,2.9978,6.7896,5.4778,4.5471,6.065
Kabayan,227.49,141.36,-,6.5715,3.8869,3.7701,0,6.9278,7.5672,7.9793,7.1226,6.8982
Kabugao,382.31,237.55,11.2744,10.1409,0.3975,1.7419,0,4.9379,4.6675,6.7272,4.9285,5.8737
Kabuntalan,907.88,564.13,-,-,-,-,-,-,-,7.0179,4.9161,4.1997
Kadingilan,887.23,551.3,-,13.0675,8.8074,10.5452,0,11.7335,11.406,8.8603,6.9552,8.0895
Kalamansig,954.03,592.81,8.3821,16.9062,11.4287,11.1106,0,10.4106,10.3001,9.0937,8.1593,9.4381
Kalawit,760.83,472.76,-,-,0.0492,7.9873,0,7.9664,8.2987,6.6388,5.8866,5.3836
Kalayaan (LA),69.59,43.24,-,9.5138,5.9979,10.1731,0,10.6457,11.2618,9.3362,8.7692,7.8427
Kalayaan (PN),565.01,351.08,-,-,-,-,-,0,7.9206,4.4143,5.5017,8.8181
Kalibo,354.69,220.39,20.2875,19.8367,3.167,6.72,0,12.674,13.0907,11.492,7.9713,10.7122
Kalilangan,855.69,531.7,-,13.606,7.195,8.3693,0,9.909,10.1896,9.0399,7.2331,7.5389
Kalingalan Caluang,965.6,600,-,-,-,-,-,-,-,0,3.4394,0.0959
Kananga,543.14,337.49,10.2715,5.7604,5.7554,8.3734,0,10.5459,10.0586,8.9178,7.3858,8.5683
Kapai,804.17,499.69,-,-,-,-,-,-,-,-,6.2542,6.9814
Kapalong,933.5,580.05,14.9138,13.7956,9.2913,10.2735,0,12.1233,11.5083,10.1367,8.2355,10.0561
Kapangan,225.26,139.97,-,12.7035,7.2966,8.9779,0,11.1739,10.4192,8.7128,7.6315,6.5921
Kapatagan (LN),804.76,500.05,17.6821,17.9177,10.64,10.6661,0,11.2316,10.6159,9.5538,7.7315,9.4021
Kapatagan (LS),863.59,536.61,-,-,-,-,-,-,-,9.5566,6.9816,7.3791
Kasibu,195.85,121.69,-,-,6.8423,9.6332,0,11.9485,11.7582,10.0809,10.0738,8.6961
Katipunan,720.24,447.53,-,12.248,7.0658,3.7018,0,8.0137,9.1612,7.8647,6.0843,6.2372
Kauswagan,787.57,489.37,-,10.3925,2.2547,2.6652,0,11.3464,11.7247,11.5272,8.5308,10.1576
Kawayan,488.05,303.26,-,-,7.5448,9.4909,0,8.4088,10.3717,10.5258,8.6133,8.1049
Kawit,17.17,10.67,11.2085,11.9607,8.2944,9.4132,0,11.6593,11.6318,9.85,6.9845,7.9271
Kayapa,197.73,122.86,-,12.7878,8.0735,6.0559,0,5.5159,6.5215,4.8171,6.9625,7.7987
Kiamba,1035.23,643.27,-,13.3847,10.6262,9.9455,0,10.7558,10.8603,10.0137,7.6678,10.3157
Kiangan,244.27,151.78,-,17.1677,10.044,7.5237,0,7.5317,8.8193,9.536,7.2018,7.4578
Kibawe,894.01,555.51,-,11.3827,9.4393,8.4258,0,10.4023,10.6995,8.1919,6.5285,7.5795
Kiblawan,1000.11,621.44,-,4.9891,5.7263,5.8861,0,5.6013,7.8146,7.9072,6.21,8.1869
Kibungan,237.29,147.45,-,13.5506,2.488,9.3204,0,10.6906,10.0769,9.167,7.2508,6.6773
Kidapawan,951.85,591.45,17.2282,22.2055,17.9486,13.6757,14.0519,12.3983,11.7613,9.6277,9.3,10.2374
Kinoguitan,748.31,464.98,-,15.9399,12.367,8.9118,0,11.1699,11.2233,9.162,6.0798,7.204
Kitaotao,888.61,552.16,-,12.5291,7.125,5.5092,0,9.9482,10.0441,9.2415,7.8014,8.4374
Kitcharao,758.47,471.29,-,16.5297,10.1639,11.119,0,10.6893,9.4761,8.8352,7.0926,8.1362
Kolambugan,786.65,488.8,-,18.4687,12.0602,11.9703,0,11.3575,11.1977,11.114,8.3646,7.3429
Koronadal,992.9,616.96,17.6956,20.2576,17.4496,13.0352,12.904,11.8885,11.9477,10.8144,10.2025,9.8797
Kumalarang,794.77,493.85,-,9.781,6.9028,3.7808,0,7.6753,10.0571,7.2569,7.1277,7.2895
La Carlota,509.65,316.68,19.6191,17.9502,16.3612,13.0577,11.889,8.4563,8.2573,9.2349,7.4717,7.5572
La Castellana,523.45,325.26,11.2854,13.1763,1.6794,8.4822,0,7.9118,9.2716,7.9528,7.133,7.7246
La Libertad (NR),564.24,350.6,-,7.7708,6.116,8.7784,0,10.697,9.8247,8.5771,7.2415,3.5497
La Libertad (ZN),735.76,457.18,-,-,5.5916,3.5607,0,7.6703,7.5547,6.593,6.2709,5.2779
La Paz (AA),344.04,213.78,-,5.9461,10.8977,11.2997,0,9.5355,9.9284,9.5423,6.4787,8.2902
La Paz (AS),865.85,538.01,12.5961,15.0854,9.4751,8.4246,0,9.0074,9.0124,8.8563,7.2224,8.6083
La Paz (LE),593.12,368.55,-,-,7.5289,8.5862,0,8.7786,7.2371,6.5946,5.5592,4.4387
La Paz (TC),97.68,60.7,-,11.7713,2.4633,10.0742,0,8.8189,8.9036,6.6266,7.232,8.5479
La Trinidad,212.87,132.27,12.1046,16.5896,13.9515,9.8488,0,12.9536,11.9542,10.8515,6.9845,9.6418
Laak,917.49,570.1,12.1574,16.3966,8.9044,3.4117,0,10.6468,7.5331,9.7956,8.1135,9.8414
Labangan,796.7,495.04,-,-,3.7792,3.9963,0,5.4127,9.2368,8.3994,9.1896,8.3246
Labason,744.11,462.37,-,-,8.7257,6.4982,0,11.583,11.8855,10.1979,7.5429,8.5534
Labrador,182.14,113.17,-,-,3.5377,8.6893,0,8.4081,7.6341,9.5231,7.4019,7.2184
Lacub,346.47,215.29,-,-,-,4.0732,0,7.5712,8.2812,9.5267,7.527,7.4245
Lagangilang,337.43,209.67,-,-,3.323,10.2465,0,10.325,10.5774,9.976,7.044,7.4876
Lagawe,247.3,153.66,18.4151,17.2131,11.5793,4.1598,0,10.9458,9.9834,9.5873,8.5109,9.2383
Lagayan,349.54,217.19,-,-,-,3.6546,0,5.7306,6.5935,-,7.6346,7.0841
Lagonglong,764.7,764.7,-,15.8619,7.1281,6.088,0,10.3695,10.6063,8.7926,6.3865,7.6763
Lagonoy,290.24,180.35,-,10.4222,5.2171,6.3118,0,7.3527,7.9967,8.8548,4.4042,7.0361
Laguindingan,767.48,476.89,-,17.1772,10.8916,10.4254,0,11.6954,11.1648,9.5658,5.6874,7.492
Lake Sebu,1015.13,630.77,11.3052,16.213,9.2198,10.5291,0,10.3892,10.6306,9.3498,6.8688,9.2249
Lakewood,786.38,488.64,10.6995,9.5882,4.7526,6.7153,0,6.7737,9.9924,9.2809,7.9192,8.0298
Lala,795.97,494.59,15.0609,16.7972,11.4233,10.2899,0,10.5741,10.6835,10.032,7.3747,9.2032
Lallo,407.88,253.44,10.9342,17.2266,9.2277,9.7118,0,8.6436,10.213,8.9068,7.2227,9.7069
Lambayong,953.33,592.37,-,15.4694,10.8958,8.653,0,10.6389,10.8122,9.6675,7.7063,9.8854
Lambunao,424.57,263.82,14.4844,13.0433,11.1814,11.219,0,10.6318,10.7263,9.6627,8.3458,9.6084
Lamitan,231.66,143.95,-,-,8.5304,8.1601,8.5364,9.4065,8.7443,8.9138,6.9499,7.7328
Lamut,890.17,553.13,-,12.2745,11.1964,11.1596,0,11.9958,10.9165,13.4206,8.7136,10.8054
Langiden,336.4,209.03,-,-,-,3.3662,0,5.7781,7.7687,5.8739,5.5917,5.2166
Languyan,1040.39,646.47,-,-,-,-,-,-,-,8.542,6.9874,5.6144
Lantapan,850.15,528.26,15.5328,15.4085,7.8181,10.7935,0,10.0913,10.3588,8.5761,7.9949,8.9518
Lantawan,893.85,555.41,-,-,-,-,-,-,-,4.3354,3.0462,8.1961
Lanuza,812.3,504.74,-,11.5624,7.3304,5.084,0,9.5695,10.3901,8.345,5.8902,6.9954
Laoac,169.29,105.19,-,17.803,12.8868,12.3424,0,11.3119,11.4073,10.0505,7.7303,8.2544
Laoag,406.94,252.86,19.2006,20.3327,15.182,12.0267,11.2648,9.8423,10.5236,10.8505,8.974,10.0119
Laoang,490.86,305,-,-,8.4735,6.799,0,6.9019,8.0663,7.3458,7.3513,9.4676
Lapinig,531.57,330.3,-,-,-,3.3862,0,6.253,7.1436,7.9809,4.1265,8.7279
Lapu Lapu,574.74,357.12,14.0373,13.9147,13.6407,11.7819,12.3694,10.1156,10.0213,8.7885,8.1144,9.3187
Lapuyan,792.96,492.72,-,8.9745,7.2003,4.3998,0,6.3806,6.7767,9.0712,8.1357,7.964
Larena,657.89,408.8,9.2841,12.1617,6.5246,9.4218,0,10.0383,10.9563,8.2341,8.3349,9.4267
Las Navas,504.71,313.61,-,-,-,6.7851,0,6.2318,8.1512,7.2693,8.3614,8.3365
Las Nieves,407.88,510.11,-,14.2804,7.6377,10.1878,0,9.2603,9.3465,8.9408,7.1676,6.7299
Las Pinas,13.77,8.56,16.8222,18.7944,10.1394,9.1706,11.9225,8.5653,10.033,9.7388,8.7633,8.5989
Lasam,393.51,244.52,-,-,8.992,3.9219,0,9.4572,11.8787,9.7534,9.4019,8.4739
Laua-An,399.53,248.26,-,9.07,4.7804,5.9534,0,11.2155,10.816,9.5151,7.7811,8.0685
Laur,113.63,70.61,-,-,5.4222,5.3808,0,5.2157,6.8642,5.641,5.7641,4.7784
Laurel,60.21,37.42,-,13.1927,5.6892,6.4534,0,11.6962,11.3954,8.0482,6.5967,6.7385
Lavezares,428.18,266.06,-,-,5.1636,5.7522,0,10.5537,12.012,8.5075,5.1766,8.2094
Lawaan,603.68,375.11,-,-,4.0037,5.828,0,9.0512,9.3952,5.9945,5.5588,6.2774
Lazi,678.36,421.51,8.3852,12.6471,10.3374,11.3616,0,10.6675,10.4418,9.2427,6.3677,6.1793
Lebak,947.47,588.73,6.5497,13.8665,10.7038,8.4116,0,11.1357,10.9591,10.1114,7.6388,9.6571
Leganes,458.26,284.75,-,17.2969,8.1307,8.6527,0,12.3495,11.5927,10.173,8.8118,8.7169
Legazpi,339.32,210.84,18.124,19.1483,18.0904,12.2122,13.3904,12.8422,13.9109,11.8686,11.0812,11.7878
Lemery (BS),70.46,43.78,11.3673,13.7368,8.5683,10.7925,0,11.7371,11.8166,10.669,7.121,9.1224
Lemery (IO),430.38,267.43,-,11.0706,8.3702,5.5185,0,10.4352,10.5219,9.3798,6.429,5.293
Leon,451.06,280.28,-,13.6937,7.5901,8.6054,0,10.4321,10.3047,8.516,7.3914,9.1799
Leyte,591.85,367.76,-,-,9.1916,8.5152,0,10.308,6.9152,7.8138,7.565,7.5652
Lezo,521.9,324.29,-,-,-,4.3199,0,7.005,7.8141,9.5926,8.2839,7.5465
Lian,80.72,50.16,-,8.9586,8.2081,8.051,0,8.3435,8.1488,5.9443,4.8089,4.6733
Lianga,865.2,537.61,-,10.8094,6.484,10.0691,0,10.2105,10.1316,7.908,6.6022,6.6386
Libacao,373.81,232.27,-,0.5304,0.1061,5.0896,0,8.7294,6.9212,6.6369,6.2756,7.0104
Libagon,651.29,404.69,-,-,8.5033,8.3905,0,7.3158,9.6193,6.7417,5.95,7.1336
Libertad (AE),332.53,206.62,-,-,7.8857,5.5423,0,4.4464,8.4949,10.7991,7.2638,6.9683
Libertad (MO),765.6,475.72,-,13.5895,6.8549,7.7609,0,9.8521,10.2019,9.8593,6.0195,6.7325
Libjo,245.71,152.67,-,10.9068,7.4652,7.4897,0,6.8004,9.5517,8.06,6.144,5.6314
Libmanan,694.87,431.77,12.8064,14.5472,7.6671,7.7696,0,7.6026,7.7204,6.4884,5.4939,8.9095
Libon,301.62,187.42,12.2178,11.818,4.5997,5.5755,0,7.906,9.2789,8.0684,7.448,8.6423
Libona,797.6,495.61,14.3932,12.8357,8.2401,9.6666,0,10.1692,10.1419,8.9803,7.8856,7.7646
Libungan,903.03,561.12,11.9436,17.3429,11.7819,12.1268,0,9.8148,10.5923,8.7288,7.183,9.0659
Licab,108.84,67.63,-,11.4812,8.9516,9.7523,0,11.1338,10.3074,9.2449,8.3128,7.6783
Licuan-Baay,332.39,206.54,-,-,-,3.6511,0,8.377,9.1347,7.358,7.4078,7.5797
Lidlidda,302.96,188.25,-,14.9736,12.2174,10.2927,0,9.6232,10.5846,9.452,5.893,9.0785
Ligao,314.29,195.29,15.7091,19.2023,13.7225,10.3934,11.8517,10.004,10.8432,10.2084,9.288,9.5734
Lila,651.8,405.01,-,5.9892,8.4959,10.5203,0,10.9305,8.7597,9.561,6.2608,6.8971
Liliw,71.18,44.23,-,14.5843,9.2137,11.6473,0,11.6141,11.3932,7.8545,7.9954,7.571
Liloan (CU),570.52,354.5,14.272,12.1316,7.6172,7.7646,0,11.308,10.7306,9.1342,7.5398,9.3747
