PROVINCE / LGU,Distance (km),Distance (mi),2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Guinobatan,322.97,200.69,-,-,-,16.049,0,16.408,15.6445,12.8363,10.0427,10.1702
Guinsiliban,735.67,457.13,-,-,-,15.6809,0,16.4235,17.2709,14.1538,11.9931,11.6981
Guipos,801.87,498.26,-,-,-,10.3806,0,0,15.7858,13.4082,11.308,10.7524
Guiuan,648.8,403.14,-,-,-,15.4403,0,16.6995,16.4784,12.0693,11.3999,11.2708
Gumaca,141.68,88.04,-,-,-,16.7695,0,16.7718,16.896,14.5999,11.5165,11.6915
Gutalac,751.56,467,-,-,-,15.9165,0,13.945,16.8737,14.1495,11.2553,10.9817
Hadji Mohammad Ajul,895.98,556.74,-,-,-,-,-,-,-,-,0.7604,2.8811
Hadji Muhtamad,885.34,550.13,-,-,-,-,-,-,-,-,9.5057,3.9665
Hadji Panglima Tahil,933.34,579.95,-,-,-,-,-,-,-,0,0.0047,0.5
Hagonoy (BU),37.48,23.29,-,-,-,15.7156,0,15.1179,16.8166,13.0713,11.2726,11.1853
Hagonoy (DS),997.64,619.91,-,-,-,15.2924,0,17.5502,17.3866,14.3032,11.6857,11.7495
Hamtic,445.24,276.66,-,-,-,-,0,13.8249,13.4185,9.2812,10.3621,9.3519
Hermosa,57.42,35.68,-,-,-,16.1154,0,16.6925,16.968,12.0104,11.4349,11.4326
Hernani,620.01,385.26,-,-,-,14.4444,0,13.7353,13.6335,11.6916,9.5018,10.2104
Hilongos,621.85,386.4,-,-,-,15.9829,0,15.7056,16.1135,11.4255,9.8511,9.7013
Himamaylan,538.63,334.69,-,-,-,15.5771,16.7281,16.0272,15.7055,13.3052,10.4773,10.2057
Hinabangan,546.79,339.76,-,-,-,15.0748,0,12.2162,14.4009,12.3831,11.1378,10.6145
Hinatuan,902.09,560.53,-,-,-,15.2106,0,16.8783,16.5664,13.3536,11.3803,11.1748
Hindang,615.41,382.4,-,-,-,16.2719,0,16.8387,17.1506,14.2841,12.1782,11.7757
Hingyon,253.16,157.31,-,-,-,11.647,0,11.7685,14.0421,10.5561,8.9649,8.4715
Hinigaran,521.32,323.94,-,-,-,16.0036,0,14.1722,12.9127,11.324,7.8435,9.1505
Hinobaan,653.43,406.03,-,-,-,3.5578,0,13.7703,13.2777,11.5139,10.3913,10.9758
Hinunangan,577.12,358.61,-,-,-,16.6072,0,9.8788,12.6668,13.5075,11.1268,9.6004
Hinundayan,660.85,410.63,-,-,-,13.294,0,15.0163,16.4657,12.9873,11.5006,10.9342
Hungduan,244.62,152,-,-,-,12.448,0,12.353,13.1309,13.241,11.4123,11.3797
Iba,138.93,86.33,-,-,-,0,0,16.8757,17.0335,12.2983,11.4669,11.3321
Ibaan,86.61,53.82,-,-,-,13.0905,0,16.2259,16.0014,9.9403,9.0097,11.1043
Ibajay,333.35,207.14,-,-,-,9.3776,0,14.666,12.167,9.5631,10.8707,11.3197
Igacos,941.45,591.2,-,-,-,15.8091,16.8299,17.1385,17.3288,13.9025,12.3293,11.9493
Igbaras,452.05,280.89,-,-,-,9.9718,0,13.2866,11.8697,13.5569,10.4113,10.8439
Iguig,361.73,224.77,-,-,-,12.4086,0,16.891,16.8483,13.475,11.3452,11.4669
Ilagan,301.34,187.25,-,-,-,16.52,18.0673,17.6637,17.6947,13.2528,11.4281,12.6314
Iligan,790.79,491.38,-,-,-,9.7824,18.0642,17.0169,16.5977,13.5736,11.7416,11.1112
Ilog,543,337.41,-,-,-,15.9052,0,12.1299,11.6234,12.4408,10.6885,11.1783
Iloilo,465.92,289.51,-,-,-,13.6984,18.6418,19.6692,16.9826,13.2081,13.8708,13.7901
Imelda,800.86,497.63,-,-,-,12.5882,0,15.3362,16.5273,13.0544,10.9286,10.3729
Impasug-Ong,824.53,512.34,-,-,-,16.3693,0,17.0149,17.1709,13.5557,11.3578,11.2881
Imus,17.99,11.18,-,-,-,16.1387,17.0955,18.1129,18.3501,14.2925,12.0591,12.2755
Inabanga,607.21,377.3,-,-,-,15.6913,0,17.0368,15.9685,12.2153,12.3066,11.4021
Indanan,955.45,593.69,-,-,-,-,-,-,-,0.2719,0.0171,9.8501
Indang,44.19,27.46,-,-,-,15.1584,0,16.0599,16.3593,12.8827,10.17,11.4683
Infanta (PS),178.35,110.82,-,-,-,13.7035,0,16.023,16.4757,13.6759,8.9352,12.3908
Infanta (QN),74.98,46.59,-,-,-,16.2654,0,15.8882,17.0681,13.4293,11.4127,11.3696
Initao,767.74,477.05,-,-,-,15.507,0,16.5519,15.159,13.5534,11.6956,1.0181
Inopacan,610.81,379.54,-,-,-,13.16,0,15.902,13.5995,13.5456,11.3684,11.3013
Ipil,776.45,482.46,-,-,-,5.5234,0,13.9809,15.9359,11.6573,9.8525,11.0071
Iriga,292.83,181.96,-,-,-,17.2341,18.2691,17.5266,16.7322,14.4298,13.1866,12.8273
Irosin,391.11,243.02,-,-,-,14.4933,0,15.953,15.0826,11.4211,11.3477,11.0611
Isabel,"1,131.16",702.87,-,-,-,15.6838,0,15.8978,13.2947,11.8772,10.3848,10.5055
Isabela (BAS),811.03,503.95,-,-,-,-,-,-,15.6123,13.3307,11.4203,11.4867
Isabela (NO),"1,090.18",677.41,-,-,-,13.339,0,15.2889,15.1876,12.3381,10.6375,11.0569
Isulan,967.94,601.45,-,-,-,16.6542,0,18.024,18.2088,14.5605,12.3463,12.1888
Itbayat,696.06,432.51,-,-,-,11.7007,0,16.7739,16.2355,12.9538,10.5386,10.9527
Itogon,201.67,125.31,-,-,-,14.7801,0,17.0122,16.7269,13.5843,11.4982,11.0867
Ivana,652.54,405.47,-,-,-,15.5648,0,15.317,15.0174,12.8058,10.37,11.3784
Ivisan,387.84,240.99,-,-,-,16.2987,0,18.0803,17.7798,14.6191,11.7067,11.6691
Jabonga,764.99,475.35,-,-,-,16.1972,0,16.7401,16.9049,11.3491,9.5219,10.7141
Jaen,82.87,51.5,-,-,-,0,0,16.5182,16.7405,13.0846,11.2256,11.1611
Jagna,660.67,410.52,-,-,-,15.5435,0,16.8113,15.9738,13.5611,10.0527,11.0211
Jalajala,45.24,28.11,-,-,-,16.1551,0,16.8514,16.7196,13.2984,11.1398,11.4405
Jamindan,390.14,242.42,-,-,-,13.7652,0,15.7973,15.7501,12.5323,10.7071,10.3577
Janiuay,436.82,271.43,-,-,-,14.376,0,15.7014,13.4641,13.4374,11.4,9.903
Jaro,559.25,347.5,-,-,-,14.0687,0,15.5054,15.9288,11.5432,9.6109,10.8541
Jasaan,777.14,482.89,-,-,-,15.8094,0,16.4648,17.1146,13.3772,11.3717,11.1944
Javier,876.54,544.66,-,-,-,16.1269,0,15.9683,16.1249,13.4438,11.4555,10.8361
Jiabong,532.45,330.85,-,-,-,12.1555,0,15.9439,16.7624,13.6059,11.6892,11.5174
Jimalalud,566.09,351.75,-,-,-,16.1313,0,16.8583,14.3173,10.9161,8.8757,8.8022
Jimenez,762.99,474.1,-,-,-,16.2717,0,16.0542,16.4806,11.6545,11.3976,11.4229
Jipapad,524.15,325.69,-,-,-,9.6806,0,12.9417,13.1742,9.9081,8.5859,8.6379
Jolo,948.13,589.14,-,-,-,-,-,-,-,4.0037,9.0977,11.2343
Jomalig,146.45,91,-,-,-,12.7646,0,15.1242,15.6101,11.3561,10.4063,8.6345
Jones,233.04,144.8,-,-,-,15.777,0,15.6912,16.0484,12.7788,10.8473,11.2716
Jordan,474.28,294.71,-,-,-,16.0496,0,16.719,16.8658,11.866,10.2984,11.5274
Jose Abad Santos,1108.93,689.06,-,-,-,13.4621,0,16.5832,15.5482,12.6117,10.8512,10.8435
Jose Dalman,718.11,446.21,-,-,-,16.4952,0,14.7289,17.0288,14.1971,10.7989,11.0343
Jose Panganiban,187.78,116.68,-,-,-,13.1563,0,13.2417,15.9836,12.8663,10.8397,10.8169
Josefina,761.3,473.05,-,-,-,14.3848,0,15.3557,16.2425,12.2961,8.2857,10.2046
Jovellar,329.65,204.83,-,-,-,13.6594,0,13.7076,13.456,11.7853,9.3832,7.264
Juban,378.77,235.36,-,-,-,0,0,14.1898,14.5093,10.1077,10.6247,10.3713
Julita,589.76,366.46,-,-,-,13.6258,0,15.5906,16.1125,12.8418,11.1534,10.6874
Kabacan,930.93,578.46,-,-,-,16.3113,0,18.6175,19.1949,15.3936,12.908,13.0303
Kabankalan,548.32,340.71,-,-,-,16.9165,16.6159,16.8021,17.1518,13.8422,11.4511,11.448
Kabasalan,778.76,483.9,-,-,-,0.0116,0,12.7525,7.3774,11.5236,11.2141,11.1639
Kabayan,227.49,141.36,-,-,-,7.0127,0,14.5438,14.4797,11.4697,9.8355,10.7255
Kabugao,382.31,237.55,-,-,-,0,0,15.0012,5.8333,13.0006,10.9646,6.7891
Kabuntalan,907.88,564.13,-,-,-,-,-,-,-,13.8142,11.8952,11.5303
Kadingilan,887.23,551.3,-,-,-,16.3988,0,17.0716,16.4775,13.5963,11.4664,11.4343
Kalamansig,954.03,592.81,-,-,-,16.1139,0,16.5153,16.445,13.2718,11.3094,11.3646
Kalawit,760.83,472.76,-,-,-,12.8868,0,13.5454,15.2967,13.5614,10.9286,10.7419
Kalayaan (LA),69.59,43.24,-,-,-,16.0372,0,17.3024,16.8272,13.4095,11.3218,11.2973
Kalayaan (PN),565.01,351.08,-,-,-,-,-,0,15.9946,12.07,10.0307,9.8139
Kalibo,354.69,220.39,-,-,-,0.8106,0,17.015,17.1955,12.1647,11.3965,11.4043
Kalilangan,855.69,531.7,-,-,-,16.211,0,16.7748,16.9684,12.7347,11.3518,10.7762
Kalingalan Caluang,965.6,600,-,-,-,-,-,-,-,0,0,1.5225
Kananga,543.14,337.49,-,-,-,14.7261,0,15.5712,16.476,12.0158,11.2832,11.2423
Kapai,804.17,499.69,-,-,-,-,-,-,-,-,9.0364,10.0699
Kapalong,933.5,580.05,-,-,-,16.9594,0,16.3322,16.7854,13.574,11.4014,11.6043
Kapangan,225.26,139.97,-,-,-,11.9101,0,14.611,15.6716,12.6126,10.9317,10.8265
Kapatagan (LN),804.76,500.05,-,-,-,16.1867,0,18.1867,17.43,13.7737,11.6534,11.7065
Kapatagan (LS),863.59,536.61,-,-,-,-,-,-,-,13.4036,11.3983,11.3927
Kasibu,195.85,121.69,-,-,-,14.5739,0,16.7035,17.1315,13.8621,11.0816,11.1778
Katipunan,720.24,447.53,-,-,-,11.1115,0,15.629,15.0878,11.7416,9.4773,9.4707
Kauswagan,787.57,489.37,-,-,-,0.625,0,16.9574,17.0373,15.1718,13.2382,12.4014
Kawayan,488.05,303.26,-,-,-,15.4314,0,8.4619,16.762,9.7102,10.1508,10.8602
Kawit,17.17,10.67,-,-,-,14.8547,0,16.996,17.1129,13.2792,11.3705,10.975
Kayapa,197.73,122.86,-,-,-,14.4663,0,14.1691,14.7879,9.6995,7.8943,11.3907
Kiamba,1035.23,643.27,-,-,-,16.1371,0,17.1236,17.4265,13.9718,11.8148,11.7811
Kiangan,244.27,151.78,-,-,-,11.2376,0,15.3345,16.0131,12.518,10.9371,10.9198
Kibawe,894.01,555.51,-,-,-,14.883,0,16.9303,16.3099,11.9298,10.8571,10.7678
Kiblawan,1000.11,621.44,-,-,-,10.6648,0,15.7422,16.5928,12.7941,11.3093,11.3709
Kibungan,237.29,147.45,-,-,-,15.5439,0,15.7755,16.4818,13.9101,11.4268,11.3711
Kidapawan,951.85,591.45,-,-,-,16.5204,17.0924,17.1439,17.2979,13.7194,11.4347,11.5942
Kinoguitan,748.31,464.98,-,-,-,15.902,0,16.6069,16.8611,11.8688,11.5448,11.2816
Kitaotao,888.61,552.16,-,-,-,14.5165,0,16.843,16.8745,13.4437,11.4041,11.3227
Kitcharao,758.47,471.29,-,-,-,15.7766,0,16.3113,16.8598,12.9887,11.3678,11.4795
Kolambugan,786.65,488.8,-,-,-,15.6289,0,17.26,17.0986,13.6207,11.3616,10.7737
Koronadal,992.9,616.96,-,-,-,16.7631,17.4882,19.633,16.4735,15.6725,14.0128,12.787
Kumalarang,794.77,493.85,-,-,-,15.898,0,16.7098,17.0436,12.9259,11.017,10.6578
La Carlota,509.65,316.68,-,-,-,16.3022,16.7887,16.7703,17.1325,13.6393,11.4524,11.4667
La Castellana,523.45,325.26,-,-,-,5.0303,0,15.131,15.432,11.2389,10.732,11.216
La Libertad (NR),564.24,350.6,-,-,-,15.4347,0,16.1099,15.8966,12.2327,11.3597,9.9588
La Libertad (ZN),735.76,457.18,-,-,-,13.3773,0,13.3421,16.2719,13.1197,10.9983,11.0728
La Paz (AA),344.04,213.78,-,-,-,14.8284,0,9.7785,14.7342,12.8672,11.4245,11.3862
La Paz (AS),865.85,538.01,-,-,-,15.3666,0,14.9564,16.9029,9.8426,10.8508,10.8883
La Paz (LE),593.12,368.55,-,-,-,14.8886,0,16.2495,14.7052,12.902,10.964,10.6951
La Paz (TC),97.68,60.7,-,-,-,12.0954,0,15.3321,15.4681,8.5538,10.7979,11.2164
La Trinidad,212.87,132.27,-,-,-,16.2386,0,17.5526,17.7463,14.159,11.4357,10.9632
Laak,917.49,570.1,-,-,-,0,0,16.0122,14.5653,13.5586,11.5445,11.2932
Labangan,796.7,495.04,-,-,-,3.0077,0,14.4483,15.1984,12.683,9.3317,10.7646
Labason,744.11,462.37,-,-,-,16.28,0,15.0036,16.7857,13.3648,11.3394,11.3478
Labrador,182.14,113.17,-,-,-,14.62,0,15.7822,15.874,12.7517,10.6252,9.4307
Lacub,346.47,215.29,-,-,-,7.6841,0,14.5826,15.8292,12.8195,10.915,10.6616
Lagangilang,337.43,209.67,-,-,-,13.0381,0,13.3026,14.8095,11.0033,8.9715,9.4394
Lagawe,247.3,153.66,-,-,-,0,0,15.973,16.9415,12.7035,10.5475,11.3519
Lagayan,349.54,217.19,-,-,-,11.448,0,11.5221,16.198,-,8.7368,10.325
Lagonglong,764.7,764.7,-,-,-,13.9336,0,16.8026,17.2452,13.3013,11.5101,10.832
Lagonoy,290.24,180.35,-,-,-,14.4038,0,11.0171,12.9163,12.7376,10.6151,10.4278
Laguindingan,767.48,476.89,-,-,-,16.2399,0,17.2135,17.137,13.8635,11.347,11.2566
Lake Sebu,1015.13,630.77,-,-,-,16.2797,0,16.8537,17.0692,12.236,11.5523,11.4997
Lakewood,786.38,488.64,-,-,-,15.3798,0,14.786,15.5512,12.6731,10.6356,10.1964
Lala,795.97,494.59,-,-,-,13.9013,0,16.5734,17.0423,13.3996,10.9613,11.4144
Lallo,407.88,253.44,-,-,-,14.1467,0,16.7863,16.9978,13.2124,11.2551,11.5929
Lambayong,953.33,592.37,-,-,-,16.1293,0,16.8363,17.1453,13.6038,11.5582,11.5177
Lambunao,424.57,263.82,-,-,-,15.6523,0,15.8358,17.0397,13.3235,11.3599,11.3389
Lamitan,231.66,143.95,-,-,-,15.5263,16.5666,17.6611,16.7768,11.9962,11.0371,10.7265
Lamut,890.17,553.13,-,-,-,16.6388,0,17.5776,17.4109,14.974,11.9797,12.1361
Langiden,336.4,209.03,-,-,-,12.4386,0,12.0413,13.8785,9.9569,8.4,7.295
Languyan,1040.39,646.47,-,-,-,-,-,-,-,9.7069,7.2872,10.4492
Lantapan,850.15,528.26,-,-,-,16.2349,0,16.7431,16.9971,12.9324,10.5518,10.5574
Lantawan,893.85,555.41,-,-,-,-,-,-,-,11.1983,8.9561,11.349
Lanuza,812.3,504.74,-,-,-,13.2132,0,13.5036,16.0719,13.5521,11.4344,11.3383
Laoac,169.29,105.19,-,-,-,15.6238,0,15.74,15.9455,13.4622,10.247,11.4977
Laoag,406.94,252.86,-,-,-,16.5905,16.9372,17.3237,17.1343,13.8612,11.5885,11.9481
Laoang,490.86,305,-,-,-,15.0191,0,15.0467,14.9837,12.8583,10.6893,11.2922
Lapinig,531.57,330.3,-,-,-,10.1328,0,12.8074,13.6442,11.7241,10.7765,11.2837
Lapu Lapu,574.74,357.12,-,-,-,17.3399,16.5607,15.9498,16.7045,12.1569,10.7527,11.6176
Lapuyan,792.96,492.72,-,-,-,4.6938,0,10.571,10.0804,13.4377,10.2886,10.532
Larena,657.89,408.8,-,-,-,16.3172,0,16.7518,16.9094,13.4234,11.6224,11.4617
Las Navas,504.71,313.61,-,-,-,15.5291,0,3.2821,14.7977,10.8174,10.4529,11.3423
Las Nieves,407.88,510.11,-,-,-,15.853,0,16.8802,16.8428,13.3278,11.3354,5.2035
Las Pinas,13.77,8.56,-,-,-,15.2196,17.5499,16.0651,16.987,13.4617,11.4858,11.4578
Lasam,393.51,244.52,-,-,-,15.4155,0,16.0141,16.4273,13.5181,10.8897,11.5025
Laua-An,399.53,248.26,-,-,-,11.9718,0,15.0638,16.0274,11.78,10.8657,10.779
Laur,113.63,70.61,-,-,-,8.4894,0,11.6623,9.6408,6.2531,9.3673,9.802
Laurel,60.21,37.42,-,-,-,15.986,0,16.7037,16.8151,13.4946,11.3328,11.3397
Lavezares,428.18,266.06,-,-,-,11.0699,0,16.8029,16.4962,13.2516,10.9105,11.3816
Lawaan,603.68,375.11,-,-,-,15.0423,0,15.4887,15.3306,12.1075,9.0946,10.4837
Lazi,678.36,421.51,-,-,-,15.5387,0,16.3279,13.6941,12.8319,10.8472,10.7798
Lebak,947.47,588.73,-,-,-,16.26,0,17.0109,16.825,13.7306,11.1347,11.6276
Leganes,458.26,284.75,-,-,-,16.414,0,17.08,17.0313,13.236,11.3467,11.4756
Legazpi,339.32,210.84,-,-,-,16.8589,17.4399,16.2958,18.0077,14.9775,12.569,12.4981
Lemery (BS),70.46,43.78,-,-,-,16.2546,0,16.846,17.0403,12.1287,11.3988,11.2861
Lemery (IO),430.38,267.43,-,-,-,14.8757,0,13.2727,15.7056,12.6355,9.7713,10.0831
Leon,451.06,280.28,-,-,-,13.8854,0,16.596,16.4319,13.4038,11.3867,11.4471
Leyte,591.85,367.76,-,-,-,13.4327,0,16.0547,14.995,13.4115,11.3512,11.3508
Lezo,521.9,324.29,-,-,-,13.6822,0,14.0903,16.62,13.3925,10.5011,10.594
Lian,80.72,50.16,-,-,-,15.7948,0,16.0054,15.9918,13.0559,9.9371,11.4769
Lianga,865.2,537.61,-,-,-,15.2892,0,11.8409,16.3473,9.0802,10.3533,10.7926
Libacao,373.81,232.27,-,-,-,0.0824,0,16.0399,16.042,12.7551,10.5856,10.8845
Libagon,651.29,404.69,-,-,-,14.8982,0,13.3138,15.5526,13.627,10.2286,10.3906
Libertad (AE),332.53,206.62,-,-,-,9.1804,0,14.1738,16.6634,12.3152,11.6455,11.519
Libertad (MO),765.6,475.72,-,-,-,11.0395,0,16.7755,17.1202,13.6305,11.588,8.7988
Libjo,245.71,152.67,-,-,-,16.076,0,14.7338,14.7724,11.9536,11.0562,11.0443
Libmanan,694.87,431.77,-,-,-,15.3355,0,15.0468,14.7402,11.262,9.8082,10.2778
Libon,301.62,187.42,-,-,-,15.8601,0,15.9087,16.4207,12.7743,10.9169,11.3361
Libona,797.6,495.61,-,-,-,16.2682,0,16.6965,16.9871,13.401,11.4081,11.352
Libungan,903.03,561.12,-,-,-,16.1312,0,16.7849,16.5747,12.2182,11.5153,11.2186
Licab,108.84,67.63,-,-,-,11.4045,0,15.8691,15.7672,12.7932,11.1143,11.0257
Licuan-Baay,332.39,206.54,-,-,-,11.3765,0,13.233,18.0111,12.7669,12.1135,12.0034
Lidlidda,302.96,188.25,-,-,-,16.0634,0,16.7128,17.2929,13.5398,11.8809,12.3611
Ligao,314.29,195.29,-,-,-,16.2201,16.8067,15.1263,17.5073,14.934,12.3299,12.1805
Lila,651.8,405.01,-,-,-,16.1901,0,16.8301,15.9536,13.0613,11.0614,11.1996
Liliw,71.18,44.23,-,-,-,15.7611,0,15.8906,15.9672,13.4719,11.3868,11.3821
Liloan (CU),570.52,354.5,-,-,-,16.0424,0,19.3297,19.7684,14.0105,11.9936,11.9333
Liloan (SL),668.38,415.31,-,-,-,14.0737,0,15.3259,15.4776,13.0667,10.969,10.9858
Liloy,741.84,460.96,-,-,-,15.1995,0,14.3702,16.64,13.8482,10.9954,10.9752
Limasawa,682.44,424.05,-,-,-,13.6424,0,12.0227,8.3695,13.4563,7.9359,8.5438
Limay,40.7,25.29,-,-,-,12.5705,0,14.7465,15.8868,13.2965,11.4727,11.5044
Linamon,791.74,491.97,-,-,-,15.7229,0,16.4194,17.1172,13.9525,11.8051,11.3573
Linapacan,363.14,225.65,-,-,-,-,0,5.8915,6.2294,12.9375,11.0174,10.6393
Lingayen,178.67,111.02,-,-,-,15.5659,0,16.715,17.1004,13.54,12.022,11.9969
Lingig,938.73,583.3,-,-,-,14.9967,0,15.398,15.2045,11.6153,10.0366,10.6883
Lipa,74.64,46.38,-,-,-,16.4449,16.2911,16.3287,16.2943,12.0672,10.5384,11.1695
Llanera,118.87,73.86,-,-,-,15.4811,0,14.9486,16.6887,13.7898,11.5879,11.068
Llorente,607.74,377.63,-,-,-,15.9705,0,15.7019,15.3568,6.525,11.3636,11.3507
Loay,644.97,400.76,-,-,-,15.612,0,16.2089,15.6135,11.929,11.2848,10.6894
Lobo,107.03,66.51,-,-,-,16.0147,0,16.926,16.8681,12.167,11.2917,11.3787
Loboc,642.39,399.16,-,-,-,15.5629,0,16.2548,16.3886,13.4224,11.3437,11.3463
Looc (OM),124.58,77.41,-,-,-,0,0,16.8657,16.9878,13.8599,11.7216,11.4371
Looc (RN),284.45,176.75,-,-,-,15.4798,0,16.0054,16.1114,13.0064,11.4887,10.527
Loon,613.75,381.37,-,-,-,16.234,0,16.5289,16.9476,12.0732,11.4595,11.4497
Lope De Vega,470.81,292.55,-,-,-,14.9113,0,13.4379,13.8764,9.4792,10.32,10.7629
Lopez,158.73,98.63,-,-,-,16.1922,0,16.1483,15.8575,9.4845,11.503,11.5377
Lopez Jaena,736.36,457.55,-,-,-,15.7328,0,12.685,14.6159,12.239,10.2843,11.126
Loreto (AS),881.18,547.54,-,-,-,15.2268,0,17.0188,17.0344,13.3727,11.4056,11.2937
Loreto (DI),686.95,426.85,-,-,-,15.0832,0,16.3125,15.9237,12.6996,11.3589,11.3364
Los Banos,55.92,34.75,-,-,-,16.2108,0,16.5163,16.8795,11.8623,11.2937,11.4688
Luba,304.3,189.08,-,-,-,13.5207,0,15.6364,16.6639,11.2698,9.3799,8.7428
Lubang,122.01,75.81,-,-,-,0,0,15.817,13.3807,11.5736,9.4157,11.3397
Lubao,56.49,35.1,-,-,-,16.3856,0,16.8701,16.9502,13.4021,11.4702,11.4523
Lubuagan,308.74,191.84,-,-,-,15.0319,0,14.8448,14.401,12.3384,10.3975,10.3406
Lucban,81.32,51.31,-,-,-,15.6793,0,16.8251,16.961,13.2837,11.4007,11.5821
Lucena,101.44,63.03,-,-,-,16.8914,18.2921,16.1909,16.766,13.6189,11.7659,12.7044
Lugait,780.52,484.99,-,-,-,14.9474,0,16.721,16.9174,13.365,11.4107,11.2186
Lugus,987.64,613.69,-,-,-,-,-,-,-,-,0,0
Luisiana,72.57,45.09,-,-,-,16.1327,0,16.1675,15.8997,13.2401,11.3752,11.0974
Lumba-Bayabao,840.46,522.23,-,-,-,-,-,-,-,12.4889,10.5043,10.8407
Lumbaca-Unayan,840.06,521.99,-,-,-,-,-,-,-,-,5.6399,5.5736
Lumban,61.04,37.93,-,-,-,16.57,0,16.5247,15.8489,12.3514,10.5666,9.3584
Lumbatan,836.08,519.52,-,-,-,-,-,-,-,12.2755,5.968,8.7925
Lumbayanague,838.06,520.75,-,-,-,-,-,-,-,10.2308,9.4807,9.7999
Luna (AO),417.69,259.54,-,-,-,15.4736,0,16.7539,16.6596,13.1505,11.385,11.1706
Luna (IA),276.12,171.58,-,-,-,14.7814,0,15.9211,17.048,13.556,11.5449,11.4926
Luna (LU),259.05,160.97,-,-,-,10.3144,0,16.9019,17.3529,14.0452,11.5794,11.7719
Lupao,144.19,89.6,-,-,-,16.0178,0,16.1473,16.6742,12.3375,11.4695,11.2722
Lupi,223.18,138.68,-,-,-,-,0,2.8054,15.5527,12.6072,11.4069,11.4625
Lupon,1017.29,632.12,-,-,-,16.3487,0,16.8198,17.055,13.4664,11.4627,11.4381
Lutayan,986.22,612.81,-,-,-,15.9681,0,16.7647,16.3171,13.3583,11.3921,11.4345
Luuk,958.68,595.69,-,-,-,-,-,-,-,-,9.3884,10.8045
Ma-Ayon,405.43,251.92,-,-,-,15.4073,0,16.8495,15.9537,12.7601,8.6314,10.3553
Maasim,1064.81,661.64,-,-,-,16.0064,0,17.6043,18.0264,14.2173,11.9871,11.855
Maasin (IO),650.31,404.08,-,-,-,10.7161,0,16.0958,16.1171,13.3789,10.7823,11.1421
Maasin (SL),650.41,404.15,-,-,-,16.3172,17.1457,14.977,15.6398,13.8536,13.0855,11.1239
Mabalacat,83.22,51.71,-,-,-,15.2147,16.2615,15.8127,17.541,12.3885,10.2599,11.3471
Mabinay,580.05,360.43,-,-,-,16.2658,0,14.6961,16.3315,12.3235,10.5469,11.4033
Mabini (BL),652,405.13,-,-,-,15.3682,0,16.9895,12.0664,9.1992,7.1164,9.4665
Mabini (BS),93.61,58.17,-,-,-,12.2741,0,16.2272,15.9862,13.3849,11.3501,11.1322
Mabini (CV),969.52,602.43,-,-,-,0.0631,0,16.7651,-,13.3566,9.7067,11.3239
Mabini (PS),197.9,122.97,-,-,-,14.8256,0,15.9102,16.9919,12.1587,9.4435,9.9869
Mabitac,51.53,32.02,-,-,-,15.0595,0,15.2876,15.0641,13.7524,11.1877,11.3799
Mabuhay,825.44,512.9,-,-,-,0.0077,0,15.7909,14.5921,13.0922,10.915,10.7301
Macabebe,45.76,28.43,-,-,-,13.362,0,13.9419,16.787,13.4163,11.368,11.335
Macalelon,156.15,97.02,-,-,-,15.9953,0,17.2664,17.2034,12.249,11.6383,11.6468
Macarthur,604.38,375.54,-,-,-,8.4904,0,15.6897,15.1873,13.5716,11.5627,11.1222
Maco,963.83,598.9,-,-,-,16.1802,0,17.4918,17.2815,13.4648,11.4282,11.5106
Maconacon,340.01,211.27,-,-,-,16.0404,0,16.4139,16.8825,13.3603,10.8533,11.1397
Macrohon,660.74,410.56,-,-,-,14.2061,0,5.3652,15.7166,12.4782,10.8673,10.6246
Madalag,369.25,229.44,-,-,-,0,0,13.1514,12.8962,12.7794,10.29,10.9955
Madalum,819.87,509.45,-,-,-,-,-,-,-,11.1773,9.0307,7.012
Madamba,824.09,512.06,-,-,-,-,-,-,-,11.3757,11.3323,7.3271
Maddela,209.84,130.39,-,-,-,16.2839,0,16.8723,16.9983,12.9408,11.2996,11.3488
Madrid,804.04,499.6,-,-,-,11.3775,0,15.4021,16.734,13.2415,10.9256,10.7989
Madridejos,473.29,294.09,-,-,-,16.0536,0,16.86,15.9863,12.9735,10.9343,11.355
Magalang,77.38,48.08,-,-,-,0,0,16.0087,16.879,13.2256,11.3216,11.0785
Magallanes (AN),792.78,492.61,-,-,-,15.8287,0,16.3012,15.1572,12.2525,9.8554,10.3273
Magallanes (CE),50.72,31.52,-,-,-,12.5677,0,14.2911,17.0962,12.2761,10.0645,11.2846
Magallanes (SO),366.31,227.61,-,-,-,16.1102,0,15.032,16.4325,11.5706,11.3824,11.3431
Magarao,259.9,161.49,-,-,-,15.4173,0,16.1095,13.5068,12.6237,10.831,10.7543
Magdalena,64.09,39.82,-,-,-,16.3652,0,16.3398,16.5285,13.4378,11.462,11.5836
Magdiwang,285.94,177.68,-,-,-,13.7331,0,16.6708,14.859,12.9291,-,11.5195
Magpet,946.91,588.39,-,-,-,16.3924,0,16.984,16.6911,13.3587,11.4124,11.3671
Magsaysay (DS),935.86,581.52,-,-,-,14.2766,0,18.2254,18.3162,14.7443,11.9074,12.1694
Magsaysay (LN),796.65,495.02,-,-,-,2.125,0,15.7058,16.3623,13.1532,11.148,11.2029
