PROVINCE / LGU,Distance (km),Distance (mi),2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Liloan (SL),668.38,415.31,-,0.9833,7.4979,2.944,0,5.514,6.777,5.3637,5.2828,3.7462
Liloy,741.84,460.96,-,10.1439,11.4738,4.3917,0,6.2239,8.5225,8.8435,7.5409,6.4004
Limasawa,682.44,424.05,-,-,-,1.5042,0,2.9424,4.674,3.915,2.4368,1.9692
Limay,40.7,25.29,8.0394,8.3941,7.9271,5.9777,0,5.0289,4.4735,6.4965,6.4086,3.7989
Linamon,791.74,491.97,-,5.3015,6.8212,2.9907,0,3.8393,5.1544,5.2549,3.6986,3.6031
Linapacan,363.14,225.65,-,-,-,-,0,2.7146,2.7354,3.0497,2.3362,0.5967
Lingayen,178.67,111.02,1.7014,6.6773,8.2735,4.6427,0,3.7314,5.0207,5.4283,4.892,3.7236
Lingig,938.73,583.3,-,5.4029,6.1908,4.1617,0,4.3959,4.1141,4.7189,3.9415,2.8863
Lipa,74.64,46.38,8.2516,12.2073,14.6511,8.0324,8.4802,8.3713,8.8701,9.2866,6.3465,5.7204
Llanera,118.87,73.86,-,7.6422,7.0283,4.1264,0,5.7187,5.4594,4.81,4.9613,3.7943
Llorente,607.74,377.63,-,0.9761,5.088,3.3208,0,2.9632,4.4942,3.7664,3.7997,2.8396
Loay,644.97,400.76,-,6.9252,7.4576,3.3292,0,3.8581,6.9465,6.0929,4.6341,3.5049
Lobo,107.03,66.51,-,6.4864,10.8983,5.5671,0,5.5979,6.4428,5.4654,5.3836,4.0793
Loboc,642.39,399.16,-,6.8179,6.6903,2.8677,0,3.8939,6.3507,5.7989,4.6652,2.9552
Looc (OM),124.58,77.41,-,6.3778,7.4728,3.3516,0,5.2508,7.7702,7.6192,7.0461,3.5453
Looc (RN),284.45,176.75,4.7893,8.3749,6.6443,3.8365,0,5.4188,5.022,4.662,5.107,4.2297
Loon,613.75,381.37,-,7.1885,7.1884,3.7028,0,3.3002,4.9445,5.447,4.2232,4.0059
Lope De Vega,470.81,292.55,-,-,-,2.8988,0,2.9556,4.9831,3.7208,4.249,2.657
Lopez,158.73,98.63,9.1434,8.1214,8.4826,4.9077,0,3.8399,5.63,4.5764,5.1028,4.242
Lopez Jaena,736.36,457.55,-,6.3601,7.9057,4.4317,0,4.8496,5.9345,3.6215,4.6121,3.2349
Loreto (AS),881.18,547.54,6.9542,5.9768,4.7981,3.8422,0,3.8246,4.4783,4.3642,3.9565,2.7068
Loreto (DI),686.95,426.85,-,7.6301,6.2231,3.3089,0,4.2265,2.9798,4.1078,4.5289,2.7151
Los Banos,55.92,34.75,5.9961,8.7431,8.7545,6.0209,0,5.1038,5.6861,6.315,4.4593,5.1482
Luba,304.3,189.08,-,-,-,2.4453,0,3.4611,2.7862,4.4042,4.0804,2.165
Lubang,122.01,75.81,-,6.3454,7.4643,3.6159,0,5.3049,2.3724,3.8977,4.8042,3.1541
Lubao,56.49,35.1,11.758,8.325,8.6969,5.9835,0,5.501,5.0423,5.6262,5.2364,4.009
Lubuagan,308.74,191.84,-,8.3337,7.5764,2.7846,0,3.6711,4.3966,4.2481,4.2959,2.7269
Lucban,81.32,51.31,-,8.4125,8.9384,5.2808,0,4.1325,5.2089,4.7199,4.7824,3.8795
Lucena,101.44,63.03,7.8635,6.1767,9.1893,5.077,2.4625,5.4928,5.6602,3.2438,5.2168,3.9363
Lugait,780.52,484.99,-,7.3513,7.2117,4.3936,0,3.2633,3.9662,4.7411,4.0328,2.5024
Lugus,987.64,613.69,-,-,-,-,-,-,-,-,2.1541,0.003
Luisiana,72.57,45.09,-,-,7.6793,4.6486,0,5.6904,5.9335,4.4287,5.1064,4.118
Lumba-Bayabao,840.46,522.23,-,-,-,-,-,-,-,2.5836,3.4263,1.8216
Lumbaca-Unayan,840.06,521.99,-,-,-,-,-,-,-,-,2.7878,1.4006
Lumban,61.04,37.93,-,10.919,8.4404,4.9799,0,5.4043,6.5352,4.8764,4.7931,4.0696
Lumbatan,836.08,519.52,-,-,-,-,-,-,-,2.839,3.4448,2.1944
Lumbayanague,838.06,520.75,-,-,-,-,-,-,-,3.5925,3.9078,2.5004
Luna (AO),417.69,259.54,-,7.2258,7.2647,4.4544,0,3.6551,3.3077,4.2531,4.3233,2.7224
Luna (IA),276.12,171.58,-,8.0506,7.1424,3.8849,0,5.1287,7.302,5.5945,5.2528,5.6794
Luna (LU),259.05,160.97,-,9.1118,8.7296,3.1468,0,5.8893,7.1827,6.2242,5.9371,4.7407
Lupao,144.19,89.6,-,6.8684,8.6826,4.7123,0,5.8637,5.3632,4.9392,5.7376,3.7403
Lupi,223.18,138.68,-,-,-,-,0,2.089,4.1087,3.1017,4.5617,3.0141
Lupon,1017.29,632.12,5.1702,13.526,6.2896,4.4352,0,3.1781,4.8422,5.0048,4.3446,2.9798
Lutayan,986.22,612.81,6.6037,6.7778,7.3931,3.1152,0,3.5733,3.1209,4.4004,3.5922,3.1586
Luuk,958.68,595.69,-,-,-,-,-,-,-,-,3.6457,3.8647
Ma-Ayon,405.43,251.92,-,-,-,3.8165,0,4.2068,4.0012,4.5166,0.3358,0.6191
Maasim,1064.81,661.64,-,8.0134,6.803,4.5254,0,4.1139,4.8531,5.2132,5.1334,3.5608
Maasin (IO),650.31,404.08,-,4.8006,4.5375,3.8777,0,4.8696,6.3663,5.3118,5.0164,3.7888
Maasin (SL),650.41,404.15,7.22,4.2377,6.5212,5.8017,4.6346,6.8942,7.7891,4.4286,4.1659,2.6587
Mabalacat,83.22,51.71,5.5059,6.3124,7.1889,4.5554,6.5213,6.0975,6.0447,4.8698,4.2585,3.0248
Mabinay,580.05,360.43,4.406,5.9381,6.5303,3.7251,0,2.6889,4.6943,4.9053,4.1567,3.201
Mabini (BL),652,405.13,-,6.5279,6.7646,1.9962,0,4.2673,6.3792,5.1145,5.1648,3.9489
Mabini (BS),93.61,58.17,8.2007,7.0928,8.2656,5.1997,0,3.4882,3.9359,4.3696,4.3165,3.5712
Mabini (CV),969.52,602.43,-,6.759,5.3765,3.104,0,3.5747,-,5.029,4.2107,2.8328
Mabini (PS),197.9,122.97,-,-,4.8309,3.9047,0,3.8318,4.8169,4.5891,4.6002,3.2594
Mabitac,51.53,32.02,-,-,5.1377,4.1418,0,4.3677,5.542,4.8882,4.3956,4.0371
Mabuhay,825.44,512.9,-,-,6.8656,2.8403,0,3.4191,6.1784,4.1691,4.6346,3.0767
Macabebe,45.76,28.43,4.4767,5.0555,6.9626,4.5608,0,3.5727,3.6091,3.4143,3.993,2.5048
Macalelon,156.15,97.02,-,-,7.8,3.6359,0,3.8797,5.5301,4.1143,4.4598,3.3972
Macarthur,604.38,375.54,-,-,-,4.0524,0,4.0615,5.0331,5.8848,3.8411,4.4742
Maco,963.83,598.9,4.6674,6.3078,7.2614,4.4085,0,3.6302,4.2556,5.8624,4.5545,3.3064
Maconacon,340.01,211.27,-,-,3.6011,1.6703,0,3.5014,4.8045,2.5516,4.4247,2.9454
Macrohon,660.74,410.56,-,0.4062,3.801,2.5393,0,4.008,6.3202,3.7745,4.233,3.0425
Madalag,369.25,229.44,-,3.7626,4.4702,2.2366,0,2.485,5.3676,3.3289,2.0262,3.0159
Madalum,819.87,509.45,-,-,-,-,-,-,-,4.1196,2.6251,1.1842
Madamba,824.09,512.06,-,-,-,-,-,-,-,4.1218,3.9572,2.496
Maddela,209.84,130.39,-,6.8946,7.0416,4.8683,0,6.0627,4.9579,4.4822,4.3667,3.0166
Madrid,804.04,499.6,-,7.4785,7.3804,3.7857,0,4.9593,6.0463,5.5908,5.0459,3.6593
Madridejos,473.29,294.09,-,9.5049,8.3515,3.3901,0,5.2544,6.0494,6.0877,5.0383,3.4735
Magalang,77.38,48.08,6.6149,5.8428,8.5304,4.876,0,3.4893,4.3301,4.3846,4.4477,3.3712
Magallanes (AN),792.78,492.61,-,7.6746,6.9099,3.7434,0,5.5908,6.6706,7.4062,5.5529,4.4611
Magallanes (CE),50.72,31.52,-,-,6.829,4.2541,0,4.652,6.0552,3.9865,5.0428,3.9528
Magallanes (SO),366.31,227.61,-,-,7.7323,4.8035,0,4.5957,4.7195,3.3561,4.3193,2.9782
Magarao,259.9,161.49,-,-,-,2.1361,0,3.2587,2.3172,1.783,0.5124,3.3041
Magdalena,64.09,39.82,-,-,7.9495,4.6954,0,4.5707,5.9983,4.7964,4.747,3.9355
Magdiwang,285.94,177.68,-,6.2373,5.5393,4.3214,0,5.3194,3.1644,5.0666,-,4.7697
Magpet,946.91,588.39,7.1176,6.6488,6.2655,3.917,0,2.8918,4.736,3.4168,3.9046,2.8764
Magsaysay (DS),935.86,581.52,-,9.5073,7.2652,3.9238,0,4.9508,5.6863,6.1657,5.4592,4.9518
Magsaysay (LN),796.65,495.02,-,4.7745,4.8398,1.7463,0,2.6909,5.0851,4.299,3.4678,3.5008
Magsaysay (MO),770.73,478.91,-,8.327,7.5599,3.7659,0,4.1167,4.8,4.4628,4.6035,3.2971
Magsaysay (OM),252.17,770.73,5.3866,7.4581,7.9368,4.4153,0,3.9903,3.9613,3.6824,4.5654,3.3308
Magsaysay (PN),415.61,258.25,-,-,-,-,0,2.0288,2.844,5.509,4.1345,2.3941
Magsingal,350.28,217.66,-,7.1435,6.7499,4.0263,0,5.3866,6.3889,6.1598,5.8075,4.2384
Maguing,846.37,525.91,-,-,-,-,-,-,-,3.4298,3.0964,1.3293
Mahaplag,620.51,385.57,-,-,7.5324,4.1225,0,4.0738,4.9694,5.2683,4.5062,3.2516
Mahatao,656.81,408.12,-,5.422,2.3516,1.7558,0,2.8708,2.1172,2.1799,3.005,1.699
Mahayag,765.51,475.66,-,6.3965,6.1247,4.085,0,4.1819,6.2195,5.9981,4.2549,2.5861
Mahinog,732.39,455.09,3.9204,7.213,6.4112,3.7617,0,4.7741,6.5031,7.2415,5.8669,6.1107
Maigo,784.73,487.61,-,8.3484,9.0792,3.1156,0,3.7717,4.9879,4.3402,2.323,3.3599
Maimbung,959.6,596.27,-,-,-,-,-,-,-,-,4.005,4.1368
Mainit,747.8,464.66,-,10.4276,8.5391,4.1316,0,4.6998,4.8935,4.8659,4.6759,3.7503
Maitum,1022.86,635.57,6.2961,6.0993,6.7517,4.594,0,4.0107,3.6424,4.3821,4.1032,3.6327
Majayjay,72.16,44.84,-,-,7.1985,4.011,0,4.2393,5.5207,3.8066,5.1145,4.2389
Makati,5.72,3.55,17.2128,17.8863,20.4822,12.6309,8.9335,10.441,10.3983,9.8496,8.8739,7.4013
Makato,349.89,217.41,-,-,-,2.8529,0,3.5827,4.4369,4.1478,4.3226,3.3459
Makilala,958.78,595.76,7.5965,7.6986,7.9756,5.2203,0,4.1849,5.7437,4.792,4.1019,3.4106
Malabang,844.25,524.59,-,-,-,-,-,-,-,3.7211,3.1408,2.3025
Malabon,11.8,7.33,9.8916,8.7113,7.9584,4.2838,3.102,4.1408,4.2039,3.4119,4.7751,2.607
Malabuyoc,604.79,375.8,-,8.5394,7.0859,2.9432,0,3.9207,4.9502,5.6275,4.3263,3.4864
Malalag,1013.36,629.67,-,7.1161,5.7155,3.6572,0,3.7174,3.7441,4.7967,3.9067,2.6432
Malangas,804.4,499.83,-,5.3586,4.776,2.7616,0,3.0669,5.4579,4.5802,4.5897,2.8923
Malapatan,1067.3,663.19,4.5806,5.9227,6.3951,4.4161,0,3.8571,3.464,4.3958,4.2012,2.89
Malasiqui,160.43,99.69,2.066,7.9679,7.5644,5.2903,0,3.4709,4.4181,5.5752,4.6795,3.6948
Malay,314.43,195.38,8.997,11.1955,12.004,7.393,0,5.6193,7.4083,6.0464,4.837,4.9552
Malaybalay,845.97,525.66,7.2029,8.1387,9.3245,5.8819,5.773,5.2747,6.4262,6.3428,4.5817,4.1978
Malibcong,331.68,206.09,-,-,-,1.5995,0,4.4797,3.673,4.4844,4.3626,3.0994
Malilipot,329.73,204.88,-,-,5.398,2.9034,0,2.7782,4.3907,2.7099,4.6703,3.3203
Malimono,732.15,454.94,-,6.312,5.7518,3.2926,0,4.5634,5.2225,6.0081,4.1971,3.4488
Malinao (AK),358.46,222.74,-,6.8788,6.2672,2.4879,0,4.4777,5.3723,4.8191,4.9909,3.6208
Malinao (AY),323.54,201.04,-,4.2597,6.1443,3.5092,0,3.3105,4.9921,2.7274,4.6048,3.2842
Malita,1039.62,645.99,4.6495,6.044,2.3185,3.851,0,2.5264,4.7015,6.5372,5.7313,5.0574
Malitbog (BK),796.82,495.12,-,5.2353,6.8688,4.3287,0,3.2379,2.9385,4.3212,3.4965,2.7581
Malitbog (SL),659.07,409.53,-,0.4062,4.8577,2.701,0,4.2344,5.775,4.3924,3.8919,3.0059
Malolos,36.36,22.59,8.5921,7.0387,8.6149,5.2478,4.4756,4.896,6.8844,7.005,4.9146,4.0515
Malungon,1026.03,637.54,4.287,6.4714,7.24,5.9818,0,4.2709,3.9648,4.8118,4.706,4.3468
Maluso,988.9,558.55,-,-,-,-,-,-,-,5.8467,4.8278,3.853
Malvar,64.96,40.36,-,5.3183,7.8641,5.6124,0,4.4659,4.6075,5.1439,4.7744,3.6121
Mamasapano,933.36,579.96,-,-,-,-,-,-,-,3.4365,3.7272,3.2975
Mambajao,718.1,446.21,5.1727,13.6012,11.3643,7.8467,0,9.598,11.469,9.506,7.9948,7.4552
Mamburao,161.46,100.33,5.4075,7.3244,7.4949,4.9653,0,4.1235,3,3.5595,3.9441,3.0564
Mambusao,392.24,243.72,-,10.2433,7.3149,5.2539,0,5.7781,5.8332,6.3313,5.7871,4.1138
Manabo,319.06,198.25,-,-,-,3.5715,0,4.8623,5.7762,5.5634,5.3219,4.8326
Manaoag,170.72,106.08,1.7157,5.5378,6.3668,4.2863,0,3.5577,4.8087,5.0538,4.2277,3.3661
Manapla,466.35,289.77,-,4.9461,2.7183,5.2086,0,3.2624,3.159,3.6572,3.7371,1.4787
Manay,1020.06,633.84,-,5.7547,5.562,3.3804,0,3.0139,4.5808,4.571,3.8125,2.5983
Mandaluyong,6.61,4.11,13.3469,11.0889,12.4827,7.0902,4.9982,6.0054,6.3101,4.2886,6.9222,4.9951
Mandaon,361.97,224.92,3.8633,4.018,5.1122,1.658,0,3.3394,5.531,4.9232,3.9335,3.3144
Mandaue,572.24,355.57,7.9718,8.7112,9.9243,4.2987,7.6466,5.4391,6.9422,9.657,7.2455,6.6789
Mangaldan,176.06,109.4,3.0025,8.7582,8.9702,5.8312,0,4.0891,5.4449,6.1242,6.6319,4.3508
Mangatarem,152.98,95.06,1.9164,5.6957,7.1873,4.6833,0,3.4484,4.2713,5.0083,4.6155,3.3906
Mangudadatu,971.23,603.49,-,-,-,-,-,-,-,3.6751,3.9945,3.1093
Manila,-,-,15.0284,14.5767,16.6629,11.5828,9.6029,10.7266,11.1776,8.8802,9.5426,6.0325
Manito,352.98,219.33,-,-,12.1585,4.9536,0,3.5928,5.9101,3.6596,2.89,3.2699
Manjuyod,594.13,369.18,-,6.8355,6.1732,3.5059,0,2.3487,4.183,4.5628,3.8416,3.1622
Mankayan,253.71,157.65,5.1748,6.4605,4.5891,4.2802,0,4.4207,5.2883,4.8121,3.906,2.9474
Manolo Fortich,809.66,503.1,10.0375,9.9617,8.9867,6.5357,0,5.2404,6.3738,7.2487,5.6407,5.1983
Mansalay,234.73,145.86,-,5.1484,6.4536,3.1691,0,3.8726,3.2731,4.0085,3.9096,3.4489
Manticao,776.05,482.21,-,6.6134,6.7338,3.6893,0,4.3188,4.6425,5.0551,4.8491,3.4214
Manukan,713.05,443.07,-,6.428,8.6812,3.1713,0,3.8661,6.0918,5.5924,4.8723,3.5756
Mapanas,518.58,322.23,-,-,-,3.0702,0,2.6061,3.7685,3.3121,3.5869,2.3157
Mapandan,170.05,105.67,-,-,5.6515,2.9174,0,4.181,6.1145,4.8815,4.7345,3.9955
Mapun,884.34,549.51,-,-,-,-,-,-,-,3.7723,3.29,2.9011
Marabut,590.3,366.8,-,-,5.9248,4.475,0,3.0113,5.8498,4.1767,3.9803,3.0008
Maragondon,42.9,26.66,-,9.447,8.2242,5.1478,0,6.0519,7.3894,5.6701,6.0803,4.9029
Maragusan,983.92,611.38,4.4441,7.6463,7.9338,5.3017,0,4.3989,4.7743,6.0362,4.8313,3.5462
Maramag,876.48,544.62,9.0988,9.3021,8.6704,6.3376,0,4.8617,5.3356,5.9183,5.1376,4.3084
Marantao,818.06,508.32,-,-,-,-,-,-,-,2.5553,2.4797,1.3727
Marawi,815.86,506.95,-,-,4.0271,3.7605,1.8811,2.559,2.2557,3.9272,3.4145,2.9716
Marcos,384.78,239.09,-,5.4424,7.5273,2.8369,0,4.2478,4.873,4.5541,5.0595,3.3559
Margosatubig,815.77,506.89,5.7005,6.8737,4.9309,2.7448,0,3.7304,6.119,5.13,4.4318,1.4346
Maria,384.78,239.09,-,7.7699,8.7806,3.5915,0,2.692,4.4005,5.8288,5.2274,3.6825
Maria Aurora,145.39,90.34,5.5475,5.692,6.8395,3.7277,0,3.7693,3.2661,4.2847,4.1152,2.7396
Maribojoc,621.96,386.47,-,10.3701,8.6328,3.6899,0,4.8372,6.6477,5.9456,4.8634,3.2302
Marihatag,864.13,536.95,-,4.8466,6.9508,4.1857,0,4.9162,5.618,5.3257,4.6711,3.233
Marikina,15.85,9.85,11.2186,9.6183,9.3124,6.0772,4.6251,4.5864,3.175,4.4664,5.0984,3.6077
Marilao,19.98,12.42,6.7633,9.0822,10.4777,7.0433,0,7.8626,7.6035,8.6214,6.4141,6.7434
Maripipi,477.65,296.8,-,-,-,2.6188,0,3.393,5.3448,5.1486,3.7715,3.4411
Mariveles,54.87,34.09,7.1098,9.0923,8.5891,4.552,0,5.7275,4.9712,5.346,5.1084,5.2356
Marogong,840.34,522.16,-,-,-,-,-,-,-,2.5041,3.9114,2.5316
Masantol,44.75,27.81,-,6.4071,6.4796,3.8601,0,4.2075,3.5131,3.5821,4.003,2.513
Masbate,376.53,233.96,4.7195,7.8227,9.8755,4.6677,5.844,3.8072,5.6522,4.4381,2.941,3.3525
Masinloc,153.14,95.16,9.9399,7.089,6.9264,4.7827,0,4.022,4.4999,4.0724,4.3934,3.4577
Masiu,837.36,520.31,-,-,-,-,-,-,-,5.1233,3.2663,2.2557
Maslog,530.58,329.69,-,-,-,-,-,2.1359,2.5686,3.8935,3.0105,2.2689
Mataasnakahoy,72.19,44.86,-,-,7.5218,5.6122,0,5.8309,6.5721,6.0599,5.3845,4.0899
Matag-Ob,538.26,334.46,-,-,5.9666,4.2724,0,4.1135,5.3862,5.3795,4.5652,3.3201
Matalam,937.38,582.46,8.3899,7.8951,7.2073,4.1331,0,3.0854,4.8857,3.5305,3.8792,3.1086
Matalom,632.53,393.04,-,0.4062,6.8094,4.712,0,4.5938,5.5086,5.5045,4.8874,3.8317
Matanao,988.47,614.21,-,5.2086,5.8305,3.7097,0,3.8709,3.6849,4.5847,3.9607,2.4427
Matanog,868.47,539.64,-,-,-,-,-,-,-,3.6122,4.1845,3.1918
Mati,"1,023.64",636.06,8.0519,9.3706,7.4771,3.4974,4.1493,3.0058,5.556,4.8128,3.6945,2.9323
Matnog,405.02,251.66,3.4302,6.5766,5.96,3.3248,0,3.245,3.2157,4.1776,4.3365,3.4316
Matuguinao,502.42,312.19,-,-,-,4.4338,0,2.8723,4.1418,3.6869,3.1506,1.5233
Matungao,796.99,495.23,-,5.6325,5.2114,2.1313,0,3.4476,2.9195,3.7617,2.6125,2.4043
Mauban,96.93,60.23,8.6498,7.8399,8.5351,6.4592,0,3.658,4.797,4.6849,4.5066,4.3641
Mawab,953.71,592.61,-,9.0955,6.9891,3.6985,0,5.6976,5.6169,6.4855,5.2726,3.5611
Mayantoc,131.02,81.41,-,-,4.1049,3.8506,0,3.8575,4.5924,3.5021,4.8466,3.6983
Maydolong,598.23,371.72,-,-,6.2167,3.8247,0,3.28,4.6214,3.8924,4.3503,2.8943
Mayorga,599.83,372.72,-,-,-,3.9272,0,5.0467,3.8962,3.1655,4.2085,2.8808
Mayoyao,267.12,165.98,-,-,7.7558,2.997,0,3.9415,3.8897,3.9733,4.5972,3.6971
Medellin,503.65,312.95,-,5.142,6.7557,3.7393,0,3.4642,4.488,5.2124,4.8277,2.6888
Medina,770.47,478.75,7.4501,8.5856,8.2234,4.0898,0,6.4773,6.7837,6.8243,6.0734,5.0835
Mendez,52.29,32.49,-,-,8.2887,5.4341,0,7.7907,8.2862,7.8749,7.2836,5.938
Mercedes,226.02,140.45,6.3262,12.1354,7.0626,3.2757,0,2.4637,3.5963,3.1081,3.7833,2.5802
Mercedes (ES),644.17,400.27,-,-,5.5384,3.9038,0,3.3634,3.8397,4.6257,2.5587,0.9167
Merida,561.75,349.06,-,-,-,4.4112,0,3.9334,5.317,6.0328,3.8197,4.3618
Mexico,58.88,36.58,7.1944,7.8506,11.7061,5.2276,0,5.2025,5.9108,6.8072,4.6165,4.0104
Meycauayan,19.93,12.38,6.1941,4.8212,10.4966,4.5948,4.6845,6.8712,7.4387,6.1847,5.0495,4.4194
Miag-ao,460.49,286.13,4.2606,7.0698,6.3024,4.2034,0,3.8105,4.9779,4.7326,4.7174,4.056
Midsalip,771.37,479.31,-,-,5.3703,3.3946,0,3.8816,5.9844,5.3543,4.4647,2.8532
Midsayap,909.22,564.96,10.3478,9.928,9.7441,5.8251,0,4.299,7.0162,5.8484,5.5445,5.2891
Milagros,380.99,236.73,-,3.5664,5.2977,2.7957,0,1.6407,3.4954,4.1018,3.7861,3.0097
Milaor,261.45,162.46,-,-,-,1.5905,0,3.6295,4.1825,3.0047,4.9713,2.386
Mina,442.97,275.25,-,7.5306,6.544,4.1118,0,4.774,6.371,6.9175,5.4618,5.6144
Minalabac,263.46,163.71,-,-,-,3.2195,0,4.0302,5.0003,3.4289,5.2226,3.5988
Minalin,50.38,31.3,-,6.9017,7.4351,3.5428,0,4.9547,5.1308,5.0253,5.5762,3.9847
Minglanilla,572.73,355.88,6.5042,8.9342,11.2514,6.4861,0,4.5083,5.5515,6.7442,5.2014,4.3884
Mlang,951.92,591.49,8.2777,8.1383,8.3414,4.9899,0,3.6921,5.1685,4.7498,4.709,4.4506
Moalboal,579.28,359.95,-,11.9092,8.8358,4.1363,0,5.7399,6.7592,7.9207,6.0003,5.1035
Mobo,382.67,237.78,4.6423,4.5675,8.3503,3.8166,0,3.6786,5.6224,3.6324,4.4494,2.1351
Mogpog,155.93,96.89,3.2156,8.5438,9.0664,6.3314,0,6.322,6.5417,5.3822,5.9268,4.5074
Moises Padilla,527.61,327.84,-,-,-,3.7205,0,4.1738,4.6067,4.0829,4.6347,3.3515
Molave,772.34,479.91,6.8749,8.2111,5.9118,5.9998,0,3.3412,5.1276,5.613,4.2507,3.2114
Moncada,133.71,83.08,5.2806,4.4794,4.7294,3.7695,0,3.4782,3.5006,2.7806,4.0628,2.7302
Mondragon,469.5,291.73,-,-,5.9514,3.7671,0,3.8799,6.1465,3.6201,3.7374,2.33
Monreal,362.85,225.47,6.2794,6.5203,4.696,2.0686,0,2.2592,3.083,4.2227,3.0333,2.8085
Montevista,76.57,47.58,-,7.81,7.9707,3.0939,0,5.6273,5.9657,7.2629,5.7543,4.4367
Morong (BN),29.85,18.55,9.116,8.6345,7.9505,2.6868,0,5.9939,5.8809,4.043,4.5096,3.8496
Morong (RL),940.16,584.19,-,7.8632,8.6696,5.2911,0,4.4671,4.2692,5.2698,4.9053,3.7357
Motiong,535.61,332.81,-,0.4062,6.6543,5.1794,0,3.9206,5.8853,3.6295,4.3241,2.9663
Mulanay,193.99,120.54,4.4136,7.2486,7.807,4.4623,0,3.2635,4.2446,4.3809,4.3199,3.4472
Mulondo,826.53,513.58,-,-,-,-,-,-,-,2.7827,3.3365,1.8845
Munai,804.71,500.02,-,4.7748,4.7628,1.7332,0,3.2724,4.7151,4.0285,4.0212,2.525
Muntinlupa,19.13,11.89,12.3567,12.2337,9.9427,6.7737,4.7179,5.9425,6.2993,5.5238,5.7849,4.2434
Murcia,497,308.82,5.4074,5.771,5.2092,4.3069,0,3.2504,3.1098,3.8707,3.8978,2.1202
Mutia,747.67,464.58,-,-,5.1148,1.2656,0,2.7759,4.6745,6.0547,2.6554,3.2704
Naawan,773.21,480.45,-,8.3189,7.1193,4.0723,0,4.3104,4.6052,5.0089,4.5994,3.4486
Nabas,321.92,200.03,-,-,-,4.5307,0,4.062,8.3031,6.7045,6.0299,3.5859
Nabua,289.85,180.1,7.8879,6.347,7.734,4.6626,0,2.9341,3.8799,2.6394,3.959,2.9811
Nabunturan,948.22,589.19,10.4514,8.7164,9.2174,4.7435,0,4.5812,4.2771,6.0349,5.3047,4.1421
Naga (CS),266.6,165.66,14.0144,16.6578,19.2785,9.0888,10.5602,8.9139,11.7539,10.7782,7.8535,8.0223
Naga (CU),573.75,356.51,8.0552,7.4357,8.0113,3.1282,4.5393,3.8116,5.8513,4.9118,3.7968,3.3159
Naga (ZS),779.03,484.07,-,-,3.7397,1.5066,0,2.8251,6.375,5.2035,5.1603,3.5712
Nagbukel,320.59,199.2,-,5.5385,6.3123,3.8612,0,4.5314,4.2458,4.8029,3.7388,2.6336
Nagcarlan,69,42.88,-,9.2261,8.8942,5.9026,0,4.6299,5.3354,5.1595,5.0251,4.333
Nagtipunan,194.85,121.07,-,-,4.7192,4.3249,0,4.4471,4.493,4.017,3.8111,2.4542
Naguilian (IA),285.41,177.34,-,-,5.7416,2.6519,0,4.5429,5.7584,4.0053,4.9631,4.2644
Naguilian (LU),224.07,139.23,7.5091,8.1256,7.9047,4.4436,0,4.7198,5.2553,5.2025,4.4539,4.1347
Naic,36.56,22.72,7.1284,9.0165,9.3568,5.9143,0,5.1227,5.473,5.732,5.0066,4.712
Nampicuan,133.13,82.72,-,4.4742,4.7858,3.2528,0,4.4182,4.5964,4.8661,4.8165,3.5261
Narra,653.74,406.22,3.214,8.6058,7.6385,5.2805,0,4.0449,4.1525,5.5298,4.3857,3.627
Narvacan,319.86,198.75,6.4546,6.7755,8.1851,5.0951,0,4.7921,4.6645,4.4856,4.3656,2.8784
Nasipit,782.8,486.41,9.2396,14.3411,11.8115,6.3721,0,6.8834,8.2296,7.023,6.1356,4.8384
Nasugbu,66.98,41.62,8.3296,8.0813,8.1966,5.6136,0,4.6421,5.8763,5.3286,4.9788,3.7919
Natividad,162.15,100.75,-,7.761,7.5487,4.1791,0,4.1155,5.5778,4.8123,5.2199,3.6914
Natonin,279.23,173.51,-,-,5.3173,2.1111,0,5.3112,4.8756,4.4001,4.5944,2.5379
Naujan,144.34,89.69,8.2784,8.5175,7.943,4.6901,0,4.7441,4.4525,4.6427,4.6977,3.3511
Naval,499.94,310.65,7.3887,4.043,8.8515,4.652,0,6.325,5.9529,5.4886,4.4118,3.9765
Navotas,8.92,5.54,6.4842,7.0965,6.7175,3.5297,5.1821,3.3719,3.9953,3.2351,3.3707,2.751
New Bataan,963.33,598.58,4.467,7.674,6.6667,3.9225,0,3.5953,4.5959,6.4737,4.1293,3.0303
New Corella,938.93,583.43,-,9.9456,6.1279,4.4669,0,3.7613,4.3668,5.1988,4.2075,3.9436
New Lucena,447.59,278.12,-,6.1098,4.8657,3.9194,0,4.683,6.1424,5.0181,4.687,3.6319
New Washington,363.88,226.1,-,-,7.0403,4.9389,0,5.1551,6.3504,5.7069,5.5917,3.7079
Norala,981.39,609.81,5.876,9.2507,8.9644,4.8131,0,4.7767,5.6496,6.2846,5.1282,4.7576
Northern Kabuntalan,901.9,560.42,-,-,-,-,-,-,-,2.9723,3.3798,2.9167
Norzagaray,37.35,23.21,-,-,5.6017,3.4431,0,5.2054,4.4803,5.5293,4.6127,3.9048
Noveleta,19.93,12.39,-,12.1217,9.9297,6.2626,0,6.5275,7.0942,7.0645,5.9882,5.6829
