PROVINCE / LGU,Distance (km),Distance (mi),2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Flora,405.68,252.08,-,0,8.305,5.6085,0,4.6561,4.205,4.8311,2.5881,2.2093
Floridablanca,64.94,40.35,-,-,9.677,7.357,0,5.1252,5.7446,5.9039,2.7476,3.5801
Gabaldon,107.37,66.72,-,8.7235,7.5123,3.0974,0,9.0784,5.7819,6.2002,3.1199,3.559
Gainza,257.18,159.8,-,-,5.9314,4.3578,0,5.0954,5.1968,2.6835,2.4494,2.1745
Galimuyod,294.25,182.84,-,8.4523,6.549,5.2483,0,5.1921,3.6423,3.9307,2.2977,2.1421
Gamay,527.31,327.66,-,-,-,5.4383,0,5.2212,4.7942,4.6882,2.691,2.2212
Gamu,289.42,179.84,-,8.0181,7.7966,4.6726,0,4.2363,4.7809,4.8688,2.8673,3.2797
Ganassi,827.86,514.41,-,-,-,-,-,-,-,0.1241,0.3145,0.2793
Gandara,503.93,313.13,-,0,5.8756,5.9717,0,4.8839,4.7204,4.103,0.148,0.118
Gapan,81.06,50.37,6.1087,5.0849,7.3772,6.2624,6.5575,5.7751,6.2351,6.4686,3.6446,3.7983
Garchitorena,303.87,188.81,-,-,-,5.6851,0,4.8695,4.4951,2.253,2.6671,0.5166
Garcia-Hernandez,659.78,409.97,-,5.2252,5.0025,5.984,0,5.4579,4.731,4.8461,2.7603,2.4541
Gasan,168.63,104.78,8.0206,8.0541,7.3175,6.4162,0,5.6049,5.0725,5.9179,3.2542,2.8991
Gattaran,393.77,244.68,3.6362,5.3478,6.8898,5.0314,0,4.6287,4.4384,4.5692,2.2608,2.8148
Gen S.K Pendatun,949.22,589.82,-,-,-,-,-,-,-,5.4107,2.5767,2.2834
Gen. Emilio Aguinaldo,48.02,29.84,-,-,8.0125,5.7898,0,5.402,6.0602,6.5006,3.2657,5.5914
Gen. Mariano Alvarez,32.28,20.06,9.5941,9.9353,9.9509,7.2666,0,6.4194,6.2702,6.1343,2.7911,3.4458
General Luna (QN),776.46,482.47,-,-,5.5524,2.6075,0,2.2983,4.6208,4.546,3.3341,2.638
General Luna (SN),163.48,101.58,-,4.7734,8.321,5.5652,0,4.5677,-,11.2604,5.5694,7.7873
General Macarthur,618.22,384.15,-,-,-,3.5122,0,4.6771,5.625,0.4348,0.1399,1.7432
General Mamerto Natividad,113.77,70.7,-,7.4995,5.7626,6.6957,0,4.8872,5.0025,5.5963,2.7861,3.0411
General Nakar,73.83,45.87,0.1042,7.8753,6.5649,4.0373,0,5.332,5.5356,5.1876,1.9414,2.3716
General Santos,1047.46,650.86,10.7448,9.1603,8.6965,7.5958,7.7,7.0573,6.6763,6.7156,4.892,5.365
General Tinio,85.55,53.16,6.1429,6.2459,6.6572,4.1637,0,5.4317,5.4837,5.3319,1.9704,2.2649
General Trias,28.06,17.43,11.3334,11.9039,12.6129,8.0192,9.4984,7.2318,7.7327,6.8622,4.9903,6.1686
Gerona,120.83,75.08,5.061,8.8443,8.0403,7.7763,0,5.6262,5.4451,5.0925,2.2576,2.7654
Getafe,601.75,373.91,-,4.4087,7.8612,6.2652,0,4.7352,4.8988,4.1081,1.889,1.7961
Gigaquit,756.59,470.12,-,7.8118,5.6004,5.5912,0,5.0753,4.9602,5.7453,2.799,2.6411
Gigmoto,378.89,235.43,-,-,-,-,-,3.772,5.2512,5.4902,2.9628,4.3199
Ginatilan,612.55,380.62,-,4.5702,7.5102,6.2974,0,5.8505,6.8431,6.5648,3.3557,4.5163
Gingoog,782.18,486.03,7.0915,9.4818,9.4796,6.992,7.5435,6.8974,7.0866,8.2486,5.6098,5.7453
Giporlos,619.18,384.74,-,-,-,2.7841,0,4.5141,5.3505,5.187,1.8712,3.5075
Gitagum,763.33,474.31,-,8.6645,9.0795,6.6181,0,5.1418,6.728,7.2309,3.7296,5.1886
Glan,1078.27,670.01,3.7598,7.538,8.4787,6.3872,0,7.129,6.5077,6.2914,2.479,3.0543
Gloria,186.95,116.16,-,5.7527,6.9178,4.9442,0,4.3673,4.5889,4.622,2.4243,2.5404
Goa,288.12,179.03,5.9003,5.3892,4.4353,4.866,0,5.0676,5.5709,5.6623,2.3338,2.9309
Godod,759.49,471.93,-,-,3.303,3.682,0,2.5674,2.9655,3.9057,2.2983,2.0921
Gonzaga,423.47,263.13,-,7.6912,7.5206,5.7856,0,5.6204,5.3799,5.0411,2.1744,2.5864
Governor Generoso,1042.58,647.83,-,0,2.2407,2.3245,0,5.5611,5.4142,4.9774,1.6819,1.7754
Gregorio Del Pilar,285.9,177.65,-,4.4515,6.3554,2.5218,0,3.775,4.1081,6.1444,2.1466,3.6862
Guagua,56.3,34.99,-,8.8741,9.6158,6.6858,0,6.5464,6.4643,6.3643,3.1499,3.396
Gubat,386.93,240.43,0,0.969,0.7774,3.6074,0,3.6871,3.6112,5.3455,2.0753,1.7305
Guiguinto (BU),28.12,17.47,7.5528,8.6053,9.3793,6.5879,0,6.6068,6.7464,6.3817,3.1684,3.6267
Guihulngan,555.41,345.12,4.8052,6.047,6.8952,5.2192,6.4963,6.0308,5.4417,6.6348,2.8864,3.0138
Guimba,122.23,75.95,8.2789,8.2613,7.424,6.4475,0,6.6099,6.2481,6.0064,2.5604,2.7902
Guimbal,459.68,285.63,-,5.347,8.7603,7.6842,0,6.3652,6.6445,6.8236,3.3924,3.3025
Guinayangan,162.56,101.01,-,9.812,9.4923,6.8977,0,4.8959,5.6062,5.3315,3.489,3.1666
Guindulman,657.94,408.83,-,5.3639,8.8867,7.1058,0,5.4236,5.7726,5.4317,2.6229,2.1926
Guindulungan,925.87,575.31,-,-,-,-,-,-,-,5.5647,2.5866,5.2261
Guinobatan,322.97,200.69,2.5921,2.3349,8.5125,5.53,0,5.2771,5.222,4.2631,2.2302,2.4791
Guinsiliban,735.67,457.13,-,7.9362,9.0445,6.313,0,5.521,7.1942,6.9273,3.053,4.3189
Guipos,801.87,498.26,-,-,10.1406,5.7824,0,0,4.5706,3.0778,2.6141,2.6006
Guiuan,648.8,403.14,-,-,7.4746,5.9656,0,5.5008,4.8742,5.7042,2.5898,2.8671
Gumaca,141.68,88.04,8.2365,10.5525,9.1701,6.8165,0,6.1998,6.3067,5.8811,2.6196,2.9202
Gutalac,751.56,467,-,-,5.3587,4.0177,0,2.3264,3.646,3.0873,1.7537,0.4284
Hadji Mohammad Ajul,895.98,556.74,-,-,-,-,-,-,-,-,1.7084,3.5103
Hadji Muhtamad,885.34,550.13,-,-,-,-,-,-,-,-,0.1869,2.0403
Hadji Panglima Tahil,933.34,579.95,-,-,-,-,-,-,-,0.0235,0.6813,0.192
Hagonoy (BU),37.48,23.29,4.0012,3.8651,8.5874,6.7312,0,5.8659,5.9937,5.764,2.637,3.0228
Hagonoy (DS),997.64,619.91,-,5.829,4.2863,6.1241,0,6.3961,6.2693,6.6901,2.9546,3.0275
Hamtic,445.24,276.66,-,-,-,-,0,4.642,5.0476,0.3566,1.6096,2.6449
Hermosa,57.42,35.68,3.4832,8.7863,8.7746,6.8698,0,5.8175,6.0791,5.7918,2.582,2.9848
Hernani,620.01,385.26,-,-,-,2.9966,0,1.5334,4.0782,5.6462,1.6828,3.4065
Hilongos,621.85,386.4,-,0.0845,4.0427,5.5152,0,3.2969,4.4528,5.1907,2.1548,2.4002
Himamaylan,538.63,334.69,5.4406,6.3661,4.5492,5.7956,5.8033,5.2105,4.982,5.6227,3.1432,3.1993
Hinabangan,546.79,339.76,-,0.0063,6.7746,5.5001,0,4.9529,4.8183,4.7291,2.4457,2.1549
Hinatuan,902.09,560.53,-,7.2294,7.681,5.7992,0,5.615,5.7589,5.5171,1.7434,2.4672
Hindang,615.41,382.4,-,-,1.213,5.9735,0,3.9846,5.55,5.5535,3.0592,4.2235
Hingyon,253.16,157.31,-,-,7.8379,5.383,0,4.8283,4.983,4.0536,0.7279,2.9406
Hinigaran,521.32,323.94,4.8177,4.2564,8.0766,5.7678,0,5.7104,5.463,5.0733,2.1892,2.4689
Hinobaan,653.43,406.03,3.692,2.8657,2.0814,1.9735,0,3.9721,3.149,5.4647,2.2093,2.25
Hinunangan,577.12,358.61,-,-,4.2097,4.8664,0,1.8912,6.1507,2.8855,2.1734,2.5031
Hinundayan,660.85,410.63,-,-,-,3.4442,0,5.1719,5.7213,6.5083,3.0487,4.4988
Hungduan,244.62,152,-,-,3.0674,2.568,0,3.9319,3.9165,3.9587,2.4034,1.9411
Iba,138.93,86.33,-,-,12.1544,4.0127,0,5.534,4.9895,4.7527,2.4668,2.6169
Ibaan,86.61,53.82,-,8.1716,8.2827,6.0603,0,5.2652,5.6459,5.4087,2.2206,2.6733
Ibajay,333.35,207.14,8.3614,10.1909,8.4277,6.8022,0,2.7739,2.7962,4.4586,2.7048,3.417
Igacos,941.45,591.2,7.4235,8.7242,9.4341,6.3125,8.3957,6.5571,6.4903,6.9214,5.7522,5.657
Igbaras,452.05,280.89,-,0.9039,7.6765,5.6728,0,4.9754,4.7156,4.971,2.795,2.693
Iguig,361.73,224.77,-,8.058,8.5255,5.5994,0,5.8735,5.5647,5.8082,2.7932,2.9255
Ilagan,301.34,187.25,2.2668,9.5316,14.6578,9.3645,10.8895,9.6452,8.4917,6.7203,4.7904,5.5405
Iligan,790.79,491.38,9.1484,7.9069,8.9746,5.2757,5.6682,4.8561,3.7573,4.5878,5.1212,3.9817
Ilog,543,337.41,-,5.5884,6.9955,4.4863,0,4.278,4.2315,5.115,1.8045,2.1005
Iloilo,465.92,289.51,12.7262,9.2271,8.4378,6.2739,5.9545,5.4458,5.3618,6.56,6.6755,6.5593
Imelda,800.86,497.63,6.1425,11.7852,8.2894,6.4347,0,5.0058,5.1265,5.6129,3.4087,2.899
Impasug-Ong,824.53,512.34,-,3.3895,7.4468,5.6049,0,5.5437,4.9581,5.0991,1.9351,2.2051
Imus,17.99,11.18,8.5239,12.8794,12.7243,10.4014,10.0989,9.5187,10.249,9.0919,5.2523,5.4636
Inabanga,607.21,377.3,-,5.9958,10.1359,6.7569,0,5.9159,5.6659,5.2983,2.6828,2.6026
Indanan,955.45,593.69,-,-,-,-,-,-,-,0.081,2.1315,2.2193
Indang,44.19,27.46,0.5375,2.2352,7.7725,6.8806,0,5.7254,5.6557,5.574,2.2677,2.9593
Infanta (PS),178.35,110.82,-,-,3.855,5.3807,0,5.1428,4.6792,5.3045,3.0827,2.9743
Infanta (QN),74.98,46.59,6.0171,13.9819,13.9304,6.0351,0,5.9496,6.1618,5.4278,2.499,2.8431
Initao,767.74,477.05,-,7.7109,8.8063,5.0056,0,5.1213,5.6585,7.144,4.9719,0.0394
Inopacan,610.81,379.54,-,0.1327,9.0322,5.2605,0,4.1411,4.7668,5.1264,2.7342,2.4461
Ipil,776.45,482.46,8.3926,7.0659,5.2238,3.4977,0,4.8312,5.5407,5.6444,3.1155,3.0321
Iriga,292.83,181.96,11.2133,11.0438,11.8448,8.2671,10.1226,7.7381,7.6369,8.0991,4.5744,4.5443
Irosin,391.11,243.02,-,7.8318,7.9773,4.056,0,5.311,5.4882,4.6829,2.1861,2.7089
Isabel,"1,131.16",702.87,8.4363,8.9989,6.4741,6.1744,0,4.7574,5.8652,5.3274,0.2549,1.1755
Isabela (BAS),811.03,503.95,-,-,-,-,-,-,4.9991,5.5608,3.7221,4.0049
Isabela (NO),"1,090.18",677.41,-,6.9313,7.5656,5.6572,0,4.5534,4.9091,4.9665,2.019,2.3439
Isulan,967.94,601.45,9.177,10.6049,10.828,8.2607,0,7.1832,7.1123,7.4089,3.227,3.5977
Itbayat,696.06,432.51,-,-,6.8025,4.7865,0,5.3448,6.2972,5.1124,2.9627,4.0727
Itogon,201.67,125.31,6.6425,7.896,7.4316,6.6507,0,6.542,5.5765,5.2414,1.9636,2.9824
Ivana,652.54,405.47,-,6.9424,5.5636,6.0108,0,5.2667,5.7929,4.6103,2.8047,3.9539
Ivisan,387.84,240.99,-,3.2343,2.2391,6.7607,0,5.5969,6.5262,6.0292,2.8268,3.1554
Jabonga,764.99,475.35,-,6.5697,8.7406,5.5639,0,5.7539,5.1892,5.5746,2.6502,2.6307
Jaen,82.87,51.5,-,-,0.0694,0.3807,0,4.5348,4.2558,4.9977,1.9403,2.5335
Jagna,660.67,410.52,-,6.0365,7.9777,6.0868,0,6.4101,7.336,7.5217,3.8017,3.8108
Jalajala,45.24,28.11,-,5.3872,8.8735,6.8899,0,6.1654,5.6209,5.7057,3.0711,2.9775
Jamindan,390.14,242.42,-,7.1905,5.9956,5.8737,0,5.4935,5.6114,5.6026,2.0023,2.5403
Janiuay,436.82,271.43,4.6051,10.0581,9.463,6.6184,0,5.2893,5.4843,4.9575,2.4105,2.733
Jaro,559.25,347.5,-,3.581,4.4679,6.223,0,4.9027,4.8582,4.8619,2.6087,2.4486
Jasaan,777.14,482.89,-,7.8335,7.9723,5.7562,0,5.6766,5.4253,5.1774,2.1867,2.549
Javier,876.54,544.66,-,0.0147,7.3246,5.9102,0,3.8647,4.2255,5.0528,3.4066,2.1889
Jiabong,532.45,330.85,-,-,4.7634,3.7913,0,4.739,6.2044,6.4202,1.2366,3.6206
Jimalalud,566.09,351.75,-,5.825,5.5551,5.9058,0,4.7088,4.551,4.6537,2.4907,2.4291
Jimenez,762.99,474.1,8.1911,10.6963,11.0026,7.1358,0,7.5439,6.7142,5.9839,3.0458,2.9574
Jipapad,524.15,325.69,-,-,-,0.0975,0,2.2443,5.0968,4.7109,2.0332,3.1863
Jolo,948.13,589.14,-,-,-,-,-,-,-,0.1982,2.7246,2.8726
Jomalig,146.45,91,-,-,3.505,1.9473,0,3.9561,4.9612,4.7112,1.8536,3.7993
Jones,233.04,144.8,5.7443,6.731,5.4312,5.0834,0,5.7942,4.9405,4.728,1.6163,2.3633
Jordan,474.28,294.71,7.6404,10.7803,10.1864,6.7713,0,4.7614,6.0435,6.9049,3.7377,3.2998
Jose Abad Santos,1108.93,689.06,6.1961,5.989,5.2563,4.3558,0,3.7728,4.7296,4.1362,1.6723,1.7407
Jose Dalman,718.11,446.21,-,6.2232,7.6072,5.2286,0,4.7292,5.1282,5.8018,2.4609,2.367
Jose Panganiban,187.78,116.68,8.4269,7.5382,7.7837,5.6144,0,4.9197,5.1996,4.1281,2.0501,2.5667
Josefina,761.3,473.05,-,-,7.9632,5.4074,0,5.4987,5.3945,5.1369,2.3406,3.6718
Jovellar,329.65,204.83,-,-,7.8047,2.7906,0,5.0809,4.9741,3.9872,2.2925,2.245
Juban,378.77,235.36,-,-,4.0746,0.4322,0,3.7158,3.3777,1.2546,1.6532,2.3413
Julita,589.76,366.46,-,-,-,2.7743,0,2.447,5.4427,5.7124,2.5963,4.144
Kabacan,930.93,578.46,1.1758,11.484,9.6143,7.0754,0,7.0079,7.0023,7.4646,3.3853,3.7411
Kabankalan,548.32,340.71,7.0879,9.0027,9.6101,8.0578,8.4894,7.5496,6.7511,6.476,3.9321,3.8785
Kabasalan,778.76,483.9,5.9263,7.7471,7.3935,2.7486,0,2.0125,2.9114,4.7905,2.2745,2.5644
Kabayan,227.49,141.36,-,0,3.7449,2.8397,0,5.0498,4.5583,5.8546,2.6117,2.1444
Kabugao,382.31,237.55,6.8399,5.7842,5.0552,1.3018,0,4.0826,2.5033,4.6421,1.519,0.6329
Kabuntalan,907.88,564.13,-,-,-,-,-,-,-,6.1412,2.8377,4.1458
Kadingilan,887.23,551.3,-,5.0727,7.4195,5.8831,0,5.1841,4.3272,4.7982,2.3632,2.0811
Kalamansig,954.03,592.81,0.1658,9.1517,7.8562,5.8036,0,5.8835,5.6694,5.3899,2.0963,2.5013
Kalawit,760.83,472.76,-,-,0.6261,4.8785,0,2.2935,3.3923,4.9028,2.4656,1.9927
Kalayaan (LA),69.59,43.24,-,7.5069,7.25,5.8691,0,5.0565,4.8276,5.4553,2.9799,2.5766
Kalayaan (PN),565.01,351.08,-,-,-,-,-,0,4.1723,3.5767,1.734,2.3259
Kalibo,354.69,220.39,9.9897,10.4042,8.4454,8.687,0,7.6351,7.4499,7.2797,3.5007,3.8053
Kalilangan,855.69,531.7,-,7.1777,8.3723,4.912,0,5.0217,5.0568,4.8991,1.7915,2.1654
Kalingalan Caluang,965.6,600,-,-,-,-,-,-,-,0.0601,2.2819,0.0157
Kananga,543.14,337.49,7.7768,7.6161,7.0748,5.4631,0,4.6361,5.88,5.2205,2.2521,3.2254
Kapai,804.17,499.69,-,-,-,-,-,-,-,-,0.2881,2.0489
Kapalong,933.5,580.05,7.6685,7.306,6.9761,5.4979,0,6.171,5.7134,5.5917,2.4077,2.9091
Kapangan,225.26,139.97,-,6.7721,8.0139,2.4112,0,5.078,5.0408,4.7873,2.5523,1.8443
Kapatagan (LN),804.76,500.05,8.191,8.7003,8.772,6.3684,0,5.9109,5.9473,5.7646,2.4196,2.8807
Kapatagan (LS),863.59,536.61,-,-,-,-,-,-,-,3.5466,2.4311,2.2645
Kasibu,195.85,121.69,-,-,5.9068,4.5064,0,4.7322,5.035,5.714,2.6301,2.4316
Katipunan,720.24,447.53,-,7.6942,8.4219,5.8273,0,4.6633,4.5882,4.643,2.1036,2.4016
Kauswagan,787.57,489.37,-,3.7351,4.1426,2.9994,0,6.0015,7.3382,7.9614,3.8382,6.8002
Kawayan,488.05,303.26,-,-,4.8884,4.5214,0,2.7057,6.6997,6.3419,3.1593,4.2608
Kawit,17.17,10.67,8.1659,9.6764,9.7446,6.9826,0,6.4485,6.4214,6.2561,2.8947,3.3551
Kayapa,197.73,122.86,-,3.8659,7.6641,5.6936,0,5.3124,4.7983,5.3504,2.4363,2.4572
Kiamba,1035.23,643.27,-,5.4706,8.0731,5.6684,0,5.9027,6.0096,5.8541,2.4299,2.8104
Kiangan,244.27,151.78,-,6.663,8.9707,3.2897,0,5.3226,4.6267,5.5636,2.6905,2.5652
Kibawe,894.01,555.51,-,6.1702,6.179,4.5231,0,4.8824,4.8834,5.06,1.6493,1.5628
Kiblawan,1000.11,621.44,-,5.2728,6.4579,5.605,0,5.2084,5.3052,4.9754,2.0523,2.262
Kibungan,237.29,147.45,-,6.1444,5.8217,5.7165,0,4.8555,4.3382,4.7162,2.591,1.873
Kidapawan,951.85,591.45,7.8426,11.1912,11.5177,8.0424,9.5106,7.7835,7.6642,7.8922,4.1775,4.3206
Kinoguitan,748.31,464.98,-,8.2254,8.4685,4.8854,0,4.8274,6.0139,6.385,2.863,4.2092
Kitaotao,888.61,552.16,-,4.5329,5.7669,3.8223,0,4.8566,4.4439,4.5078,0.1967,1.8751
Kitcharao,758.47,471.29,-,7.5151,7.343,5.3643,0,5.302,4.6588,5.296,2.627,2.7212
Kolambugan,786.65,488.8,-,9.4167,10.845,6.5795,0,6.8702,6.6444,6.5992,2.9926,2.7976
Koronadal,992.9,616.96,8.2625,11.6174,12.5788,8.8035,9.0861,7.6375,7.4118,6.703,4.6557,4.7643
Kumalarang,794.77,493.85,-,7.9412,9.4017,5.7519,0,5.4869,4.9725,5.1014,2.6074,2.4828
La Carlota,509.65,316.68,6.4643,5.6606,8.779,6.2114,6.6715,5.787,5.823,6.0114,3.1813,3.1724
La Castellana,523.45,325.26,4.9725,4.1448,3.1066,2.2128,0,4.8398,4.7054,4.8328,1.8565,2.5127
La Libertad (NR),564.24,350.6,-,7.9556,8.4056,5.7713,0,4.1369,5.4769,4.9162,2.7169,2.4106
La Libertad (ZN),735.76,457.18,-,-,6.0804,4.2464,0,2.6516,3.3976,5.4657,2.7846,3.9638
La Paz (AA),344.04,213.78,-,0,7.5959,5.4123,0,2.5907,5.1731,5.9704,2.7253,4.1051
La Paz (AS),865.85,538.01,6.08,6.3828,7.5052,2.4642,0,5.385,4.0444,4.7863,1.5876,2.1783
La Paz (LE),593.12,368.55,-,-,5.3191,5.9857,0,4.8361,5.3339,6.1639,2.324,3.4036
La Paz (TC),97.68,60.7,-,0,2.4418,0.4577,0,1.9062,1.8666,1.1099,1.9868,1.7538
La Trinidad,212.87,132.27,9.9818,9.6151,9.95,7.2881,0,7.1376,7.2964,5.8911,3.1994,3.6549
Laak,917.49,570.1,6.7008,6.0485,6.9629,5.4947,0,5.4949,3.789,7.5773,2.1277,2.6801
Labangan,796.7,495.04,-,-,4.4236,3.0062,0,4.5437,4.6223,4.7714,2.6888,2.9183
Labason,744.11,462.37,-,-,9.8235,6.6055,0,5.4474,4.8735,6.1704,3.2538,2.9936
Labrador,182.14,113.17,-,-,5.3868,5.6523,0,4.4739,4.5539,5.4517,3.0384,2.7328
Lacub,346.47,215.29,-,-,-,0,0,4.5393,4.7124,4.8071,1.9062,3.2518
Lagangilang,337.43,209.67,-,-,5.3134,4.5026,0,4.0352,4.5649,4.5703,2.4923,3.3415
Lagawe,247.3,153.66,6.4799,9.4266,9.7348,4.3965,0,5.7152,6.3482,6.3604,2.9226,3.3333
Lagayan,349.54,217.19,-,-,-,1.3431,0,4.9717,4.4275,-,2.3161,3.4803
Lagonglong,764.7,764.7,-,7.7787,8.8777,6.2601,0,5.0212,6.0183,5.711,2.78,3.9816
Lagonoy,290.24,180.35,-,7.8139,7.2073,5.8962,0,5.0009,5.0303,4.704,1.4033,2.5153
Laguindingan,767.48,476.89,-,8.2962,11.0242,6.5273,0,6.563,6.4825,6.0988,3.7649,3.917
Lake Sebu,1015.13,630.77,0.293,4.2236,7.4618,6.147,0,5.9987,5.8888,6.0771,2.1207,2.6392
Lakewood,786.38,488.64,4.7214,8.1928,6.6557,5.1359,0,4.9593,3.999,4.7808,2.5214,2.3767
Lala,795.97,494.59,10.7477,10.2098,9.7892,6.7895,0,5.3225,5.4668,5.6156,2.5428,2.9881
Lallo,407.88,253.44,0.1442,6.1633,7.0838,5.8646,0,4.6537,5.6428,5.7136,2.2314,2.8082
Lambayong,953.33,592.37,-,7.04,7.5612,5.5449,0,5.3779,5.475,5.5394,2.1118,2.6358
Lambunao,424.57,263.82,6.2473,8.0649,8.9144,7.6476,0,5.8804,6.2064,5.6184,4.6696,2.4428
Lamitan,231.66,143.95,-,-,6.1341,3.4437,3.4122,3.7865,4.2132,4.7791,2.609,3.3479
Lamut,890.17,553.13,-,8.9879,10.5822,7.5827,0,6.0031,5.9759,7.2662,3.8826,3.9989
Langiden,336.4,209.03,-,-,-,4.2642,0,4.0584,4.2563,4.6378,1.8262,3.3119
Languyan,1040.39,646.47,-,-,-,-,-,-,-,3.1278,1.4572,2.1641
Lantapan,850.15,528.26,6.2973,5.9829,8.2096,4.6152,0,4.3298,4.9345,4.4499,1.7047,2.1358
Lantawan,893.85,555.41,-,-,-,-,-,-,-,4.5032,2.2305,2.4891
Lanuza,812.3,504.74,-,5.8927,8.823,5.9159,0,5.0073,3.5454,3.7173,2.3209,1.64
Laoac,169.29,105.19,-,9.0201,8.5096,6.023,0,5.0798,5.0565,5.4191,2.7923,2.4915
Laoag,406.94,252.86,8.7079,10.3826,11.3743,8.9686,10.6733,7.5205,7.5217,7.8471,5.227,5.1247
Laoang,490.86,305,-,-,6.3795,4.154,0,4.4764,5.1942,4.0444,2.2293,2.5114
Lapinig,531.57,330.3,-,-,-,2.5289,0,2.8175,3.7087,4.2868,2.3719,3.5018
Lapu Lapu,574.74,357.12,8.7221,11.2973,9.7624,8.2853,7.5453,6.4243,4.9387,5.1227,4.3442,4.3943
Lapuyan,792.96,492.72,-,6.6764,7.6376,5.5421,0,4.3609,4.4023,4.517,2.3176,2.47
Larena,657.89,408.8,6.3948,7.6063,7.4305,5.5163,0,5.5688,7.8578,7.5944,3.295,4.3566
Las Navas,504.71,313.61,-,-,-,2.7054,0,2.5619,3.8452,4.7268,2.3126,2.4057
Las Nieves,407.88,510.11,-,6.8169,7.3045,5.2944,0,5.4388,4.7698,5.2666,1.9074,2.0264
Las Pinas,13.77,8.56,0,9.744,15.0129,8.9192,7.1731,5.6689,5.4662,5.1343,3.9999,5.0016
Lasam,393.51,244.52,-,-,10.0501,7.0871,0,5.2737,4.6037,4.5031,2.9058,2.9254
Laua-An,399.53,248.26,-,2.3968,5.913,2.9498,0,5.5882,5.4873,5.5206,2.4383,2.3872
Laur,113.63,70.61,-,-,5.0555,4.4963,0,4.8653,5.2269,5.9177,2.0353,2.4867
Laurel,60.21,37.42,-,4.7301,5.7272,6.7209,0,5.7128,5.4689,5.5047,2.8651,2.764
Lavezares,428.18,266.06,-,-,7.3419,5.7481,0,5.0151,4.743,5.6555,2.7394,3.1797
Lawaan,603.68,375.11,-,-,7.4116,5.3759,0,4.9808,5.1416,4.9601,2.4787,3.825
Lazi,678.36,421.51,4.5107,8.4628,7.6756,6.0661,0,5.5487,5.55,5.5619,2.858,2.8005
Lebak,947.47,588.73,0.2916,6.4339,8.1906,6.4232,0,6.0634,5.9848,5.8685,2.385,2.9221
Leganes,458.26,284.75,-,10.0627,10.2852,6.7639,0,5.66,5.8208,6.0671,5.132,3.3363
Legazpi,339.32,210.84,10.1106,12.581,16.3085,11.8714,15.9587,14.47,15.0066,11.4323,8.9715,8.9607
Lemery (BS),70.46,43.78,8.4964,9.097,10.6761,7.5089,0,6.4746,6.7858,6.3237,2.9592,3.1979
Lemery (IO),430.38,267.43,-,7.6952,8.0843,5.7009,0,4.8652,4.5883,4.3209,2.1159,1.9818
Leon,451.06,280.28,-,7.4302,7.8971,6.0069,0,5.5671,5.6249,5.2755,2.1962,2.7093
Leyte,591.85,367.76,-,-,7.9698,5.1173,0,4.3433,4.1078,4.6419,2.6461,2.4166
Lezo,521.9,324.29,-,-,-,4.6437,0,5.0875,6.0937,5.3544,2.7126,3.8384
Lian,80.72,50.16,-,8.962,7.9146,6.7252,0,5.9395,5.7543,5.8065,3.3762,3.3842
Lianga,865.2,537.61,-,7.3253,7.5932,5.3913,0,5.1923,4.91,4.9607,2.5643,2.2254
Libacao,373.81,232.27,-,0.0001,0.0002,3.084,0,5.8759,5.2843,3.2469,1.5202,2.5239
Libagon,651.29,404.69,-,-,5.6953,5.7163,0,3.4664,4.6653,4.2701,2.9253,4.3713
Libertad (AE),332.53,206.62,-,-,6.8764,5.8646,0,3.9929,4.6037,5.597,3.0021,4.7773
Libertad (MO),765.6,475.72,-,8.6316,8.3372,8.6463,0,4.6498,6.6177,5.2649,2.8634,4.137
Libjo,245.71,152.67,-,5.9876,7.3182,3.4,0,5.4045,5.6796,5.3932,2.7963,3.7825
Libmanan,694.87,431.77,6.8834,7.671,8.9208,6.2785,0,5.7287,5.9404,5.3464,2.4486,2.825
Libon,301.62,187.42,6.2996,7.6039,7.7929,4.451,0,4.8748,5.0321,5.2453,2.1841,2.7609
Libona,797.6,495.61,7.6456,6.814,6.2663,5.7164,0,4.9293,4.7533,4.3557,1.9313,2.3013
Libungan,903.03,561.12,4.2364,8.6989,8.3289,6.1744,0,5.7765,5.3655,5.3179,2.1189,2.6984
Licab,108.84,67.63,-,2.8321,4.5175,6.7106,0,5.0792,4.5507,5.5614,2.6503,2.4473
Licuan-Baay,332.39,206.54,-,-,-,4.4842,0,4.7631,4.7949,4.6148,1.7245,3.2567
Lidlidda,302.96,188.25,-,4.8854,8.4707,5.6806,0,3.8331,4.3524,5.23,2.3471,3.1716
Ligao,314.29,195.29,7.505,10.38,10.3145,6.769,7.2141,5.9543,6.2995,6.8882,4.3013,4.9079
Lila,651.8,405.01,-,4.4379,8.2893,6.1,0,5.3882,6.3318,6.8382,2.6193,4.6493
Liliw,71.18,44.23,-,9.9045,9.3142,6.7336,0,5.9797,6.2474,6.5574,3.0415,2.686
Liloan (CU),570.52,354.5,8.1115,8.3598,8.6513,6.3395,0,6.248,6.5067,5.8498,2.495,2.8753
Liloan (SL),668.38,415.31,-,0,5.9276,2.7139,0,6.0249,5.6104,5.502,2.7269,2.482
Liloy,741.84,460.96,-,8.5956,9.9787,6.9111,0,5.8226,6.0256,5.8734,3.3407,2.8983
