PROVINCE / LGU,Distance (km),Distance (mi),2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Ferrol,269.37,167.38,-,-,-,-,0,26.4557,29.4859,29.8205,24.691,25.5518
Flora,405.68,252.08,-,11.6389,22.5779,31.0906,0,32.1122,35.2203,31.5993,26.0324,25.0334
Floridablanca,64.94,40.35,-,-,28.6845,37.4219,0,34.6843,38.1751,33.0086,25.9801,30.7749
Gabaldon,107.37,66.72,-,29.2656,23.0199,29.8142,0,41.5149,37.8314,33.3849,31.4338,30.5779
Gainza,257.18,159.8,-,-,16.0322,28.9607,0,28.1412,30.0709,21.2204,20.3583,25.0339
Galimuyod,294.25,182.84,-,27.2703,24.8221,31.8866,0,36.5988,35.4891,31.1392,27.6401,26.0413
Gamay,527.31,327.66,-,-,-,32.8284,0,36.2216,37.2405,29.358,28.1943,26.8237
Gamu,289.42,179.84,-,29.7331,23.0049,25.7069,0,36.2237,37.8846,30.7346,32.5962,32.4612
Ganassi,827.86,514.41,-,-,-,-,-,-,-,18.0562,18.7326,5.7528
Gandara,503.93,313.13,-,0.7451,16.7785,32.5271,0,31.6264,32.0243,26.2556,26.3689,26.7677
Gapan,81.06,50.37,22.9811,20.5141,25.8362,37.8851,41.554,36.0994,38.0443,32.3805,31.2356,35.0336
Garchitorena,303.87,188.81,-,-,-,27.6914,0,15.6886,14.2869,18.74,25.3624,15.8128
Garcia-Hernandez,659.78,409.97,-,23.5624,12.5674,37.3547,0,38.9133,36.8287,33.3714,29.7091,23.1226
Gasan,168.63,104.78,28.6935,31.2044,27.6361,40.3476,0,39.7252,37.2511,32.6255,30.7541,29.5497
Gattaran,393.77,244.68,24.4681,25.4933,21.4823,36.9247,0,35.0345,35.9456,30.0597,26.9454,30.8082
Gen S.K Pendatun,949.22,589.82,-,-,-,-,-,-,-,29.1993,26.2043,28.2274
Gen. Emilio Aguinaldo,48.02,29.84,-,-,21.9163,29.1904,0,33.4051,39.1448,33.2095,26.6132,37.0502
Gen. Mariano Alvarez,32.28,20.06,31.1165,32.3823,29.7918,38.3791,0,38.8023,38.2474,34.308,31.0903,34.1123
General Luna (QN),776.46,482.47,-,-,19.57,26.7699,0,31.4906,36.6165,30.8866,29.306,34.118
General Luna (SN),163.48,101.58,-,16.053,19.9082,28.3541,0,19.6798,-,44.2078,31.0451,41.0029
General Macarthur,618.22,384.15,-,-,-,29.8815,0,30.2519,36.3175,6.9976,11.0445,21.0031
General Mamerto Natividad,113.77,70.7,-,29.2774,24.5793,38.9143,0,39.1195,36.6946,28.8861,32.7005,29.943
General Nakar,73.83,45.87,12.0589,30.2346,23.7481,31.9226,0,32.0233,33.6787,31.5545,29.3276,31.3581
General Santos,1047.46,650.86,42.1248,39.7497,35.7977,43.2145,44.5192,40.2,39.932,39.7552,43.4796,42.1879
General Tinio,85.55,53.16,19.4085,18.6556,19.8328,34.5275,0,35.3081,36.3436,29.7434,28.2295,29.3251
General Trias,28.06,17.43,42.4998,45.9724,41.7881,46.8755,48.3603,48.7295,48.5875,40.7625,39.277,39.3679
Gerona,120.83,75.08,24.8443,33.0413,23.9862,38.9145,0,35.9263,36.9005,32.6911,31.4426,30.4594
Getafe,601.75,373.91,-,15.627,20.6122,37.8289,0,36.5591,35.5348,31.719,28.5752,26.5082
Gigaquit,756.59,470.12,-,28.1995,17.0767,31.7856,0,33.6181,33.716,33.1401,29.7312,27.2024
Gigmoto,378.89,235.43,-,-,-,-,-,24.4641,30.6534,26.4336,20.8441,24.546
Ginatilan,612.55,380.62,-,20.295,23.2028,31.4257,0,37.4178,39.8754,34.7393,27.7165,30.354
Gingoog,782.18,486.03,34.8327,38.9307,34.2486,39.7558,42.8203,37.1745,41.3481,42.0438,41.2225,41.5817
Giporlos,619.18,384.74,-,-,-,24.3688,0,30.0453,33.6811,33.2527,19.7898,20.3697
Gitagum,763.33,474.31,-,28.82,22.8062,31.3552,0,36.3803,37.4545,34.7698,31.2422,33.4585
Glan,1078.27,670.01,16.3513,30.5349,27.4659,37.4059,0,39.5132,39.0033,34.7823,29.1985,31.8553
Gloria,186.95,116.16,-,29.6123,25.0828,30.3793,0,35.3047,38.7477,29.8694,27.2738,27.1582
Goa,288.12,179.03,22.7255,19.2858,9.9662,28.6835,0,32.9607,34.2549,30.6775,29.6692,29.1814
Godod,759.49,471.93,-,-,12.2277,20.8217,0,28.8577,30.0564,29.3146,25.0898,23.8959
Gonzaga,423.47,263.13,-,32.3401,22.1082,36.3416,0,35.6308,36.8966,31.853,29.6542,27.6096
Governor Generoso,1042.58,647.83,-,12.8584,9.9597,29.9492,0,33.6526,33.4799,31.6207,29.7114,29.5479
Gregorio Del Pilar,285.9,177.65,-,16.8815,20.7161,30.4278,0,32.6564,35.3713,33.1704,24.4306,26.4191
Guagua,56.3,34.99,-,32.4958,25.3692,38.3699,0,40.925,40.7599,36.1763,31.5907,34.2371
Gubat,386.93,240.43,7.7976,8.7757,8.3689,19.0416,0,14.0658,32.5477,31.6682,28.2294,23.8663
Guiguinto (BU),28.12,17.47,26.1897,32.0454,30.7424,35.1306,0,41.0317,41.775,37.2692,34.7971,38.9558
Guihulngan,555.41,345.12,16.5827,26.2993,17.9675,33.5231,39.1054,33.2682,36.6057,29.6047,29.8976,26.5304
Guimba,122.23,75.95,29.755,32.2672,29.6112,38.3009,0,40.1443,38.896,32.8015,31.9433,32.7672
Guimbal,459.68,285.63,-,23.2063,24.0955,37.4553,0,37.38,40.3506,36.5333,32.6609,33.6168
Guinayangan,162.56,101.01,-,33.454,27.8084,39.6124,0,38.243,41.0161,33.155,31.9995,32.6547
Guindulman,657.94,408.83,-,22.1198,29.2627,35.2109,0,37.5898,35.5802,33.0039,25.7397,19.1114
Guindulungan,925.87,575.31,-,-,-,-,-,-,-,29.7522,26.1814,29.2252
Guinobatan,322.97,200.69,15.8257,13.8158,26.4777,36.323,0,34.182,35.9353,29.0417,26.7734,28.2452
Guinsiliban,735.67,457.13,-,29.9001,25.4157,33.886,0,35.6863,39.5641,36.0191,31.7117,32.9276
Guipos,801.87,498.26,-,-,20.0981,27.6874,0,3.9118,33.9275,30.0644,29.4425,26.907
Guiuan,648.8,403.14,-,-,22.9663,35.2908,0,34.3714,35.5302,30.6349,31.0057,31.1461
Gumaca,141.68,88.04,33.5661,34.6768,30.6078,40.6404,0,37.5456,38.8977,34.0074,31.8517,35.5091
Gutalac,751.56,467,-,-,17.1832,30.4645,0,25.0285,33.4878,30.7318,24.6727,25.2508
Hadji Mohammad Ajul,895.98,556.74,-,-,-,-,-,-,-,-,6.7846,12.1289
Hadji Muhtamad,885.34,550.13,-,-,-,-,-,-,-,-,18.6612,11.763
Hadji Panglima Tahil,933.34,579.95,-,-,-,-,-,-,-,3.4068,5.5336,6.9448
Hagonoy (BU),37.48,23.29,22.0264,22.1252,24.6105,31.1975,0,35.2121,36.4717,30.489,28.7489,28.7188
Hagonoy (DS),997.64,619.91,-,24.1041,21.4531,35.5034,0,43.859,43.4471,39.9096,37.7189,37.772
Hamtic,445.24,276.66,-,-,-,-,0,29.0841,31.1657,16.2839,23.683,24.4957
Hermosa,57.42,35.68,18.1381,34.0457,27.8954,32.2076,0,38.8455,38.7994,31.755,30.8694,32.0611
Hernani,620.01,385.26,-,-,-,26.504,0,23.3063,26.515,28.725,23.5162,23.5729
Hilongos,621.85,386.4,-,1.1817,18.2018,32.5127,0,32.4922,34.4211,30.9357,25.323,26.3575
Himamaylan,538.63,334.69,24.4043,27.7618,11.1523,33.0183,37.227,33.9365,33.1727,29.865,25.2721,31.1496
Hinabangan,546.79,339.76,-,0.6174,12.748,32.0002,0,28.2928,32.6136,27.6814,24.9438,25.2748
Hinatuan,902.09,560.53,-,29.1779,24.5777,34.8207,0,36.4361,36.9236,32.1692,25.9955,31.5309
Hindang,615.41,382.4,-,-,13.1882,36.9946,0,35.5035,40.7257,36.722,29.9059,30.655
Hingyon,253.16,157.31,-,-,19.2462,24.5825,0,28.6317,30.9745,24.0454,20.8973,23.7705
Hinigaran,521.32,323.94,18.7686,17.0374,21.7364,32.2845,0,31.9232,29.6881,26.1206,20.6857,22.7674
Hinobaan,653.43,406.03,17.0731,18.6302,7.1052,13.2252,0,30.3023,28.2506,29.5134,28.7693,30.9208
Hinunangan,577.12,358.61,-,-,20.4919,36.0208,0,20.6934,33.4974,31.0195,30.1217,24.3316
Hinundayan,660.85,410.63,-,-,-,20.3491,0,35.4168,39.4277,34.5332,31.4333,31.542
Hungduan,244.62,152,-,-,17.6144,25.8461,0,27.8941,27.977,29.4939,31.7834,31.5159
Iba,138.93,86.33,-,-,26.0361,13.171,0,36.6211,36.9112,29.194,27.7934,28.5874
Ibaan,86.61,53.82,-,25.9341,24.0708,33.0936,0,33.4397,34.142,28.6259,24.2418,26.2789
Ibajay,333.35,207.14,26.5907,36.5424,23.9037,28.1326,0,32.8618,29.3202,28.6845,31.3547,31.1647
Igacos,941.45,591.2,27.9329,34.5286,30.887,35.6855,40.0889,38.101,39.8798,35.3543,41.4092,41.1983
Igbaras,452.05,280.89,-,8.0603,19.6987,27.4935,0,33.4844,32.3671,32.1519,31.029,27.354
Iguig,361.73,224.77,-,29.7595,24.9324,31.6352,0,38.6132,38.6319,32.9431,28.834,31.6473
Ilagan,301.34,187.25,22.0559,36.3635,45.2776,42.5912,47.0707,44.1089,44.3069,35.6897,37.7415,41.7508
Iligan,790.79,491.38,33.7972,36.0939,30.2044,29.1328,38.2505,32.7762,34.2552,30.826,30.0436,35.6624
Ilog,543,337.41,-,18.8708,20.7943,28.1913,0,25.8649,24.8477,24.4379,17.0844,19.2787
Iloilo,465.92,289.51,45.0029,43.5665,38.1202,34.5738,47.1446,43.7208,42.3356,37.5091,48.13,51.0439
Imelda,800.86,497.63,23.8489,33.2367,24.7569,32.0451,0,31.0778,38.8013,33.6777,31.0724,27.9736
Impasug-Ong,824.53,512.34,-,18.1842,23.068,36.3515,0,35.9074,35.0928,32.1393,27.8408,28.4464
Imus,17.99,11.18,31.7303,45.3556,44.9308,47.6609,50.5229,50.5208,53.5763,44.2899,38.5147,41.6118
Inabanga,607.21,377.3,-,24.1171,27.4092,32.7082,0,38.982,35.2136,32.429,36.2537,33.5593
Indanan,955.45,593.69,-,-,-,-,-,-,-,10.515,14.962,18.0754
Indang,44.19,27.46,11.3693,16.8792,20.7042,34.6918,0,35.9816,36.6144,31.6263,27.2628,34.0289
Infanta (PS),178.35,110.82,-,-,13.9305,32.4276,0,36.2865,37.2802,34.0157,25.6051,33.5552
Infanta (QN),74.98,46.59,28.5743,42.7485,36.9687,37.7778,0,36.3528,38.6656,33.0531,30.7116,36.0157
Initao,767.74,477.05,-,28.2856,27.699,36.2682,0,37.4918,37.8843,37.5483,45.5552,4.1073
Inopacan,610.81,379.54,-,0.707,25.1826,32.8541,0,34.5532,30.9163,32.3025,27.8321,28.0012
Ipil,776.45,482.46,28.977,25.1838,18.5277,19.7596,0,29.7012,35.5989,31.4691,28.7163,29.8051
Iriga,292.83,181.96,38.9214,37.2324,34.179,43.293,50.2053,42.0997,42.4282,38.3296,39.7382,38.5765
Irosin,391.11,243.02,-,27.4157,22.5696,32.609,0,34.9926,34.2482,28.7838,29.5915,29.0969
Isabel,"1,131.16",702.87,27.5315,18.3014,19.1782,35.7065,0,34.5936,32.4941,27.2005,27.083,26.0653
Isabela (BAS),811.03,503.95,-,-,-,-,-,-,33.9382,32.7836,35.9962,35.8375
Isabela (NO),"1,090.18",677.41,-,12.7808,20.2065,32.2916,0,29.1469,31.2797,27.6034,23.2851,23.1789
Isulan,967.94,601.45,38.8774,39.3861,36.0426,45.9277,0,43.54,43.3395,40.5972,34.6601,40.2418
Itbayat,696.06,432.51,-,-,15.2495,23.2068,0,32.5283,32.6117,29.4198,21.9149,26.7722
Itogon,201.67,125.31,27.7485,30.1137,22.5625,34.4577,0,36.1572,35.6424,31.1821,30.3068,30.6558
Ivana,652.54,405.47,-,22.4712,17.0946,28.2671,0,27.8467,27.8679,20.8251,19.0384,25.311
Ivisan,387.84,240.99,-,14.701,10.2933,36.8286,0,40.1631,40.2359,36.0967,33.1756,30.7361
Jabonga,764.99,475.35,-,30.1166,25.4602,35.3477,0,36.9949,37.9403,29.6882,24.4771,28.2952
Jaen,82.87,51.5,-,-,6.9614,7.6626,0,35.7119,34.9152,31.013,28.6237,30.58
Jagna,660.67,410.52,-,31.9131,28.8509,38.1742,0,42.7441,45.1192,41.4716,31.7608,34.2969
Jalajala,45.24,28.11,-,26.3573,23.4833,37.68,0,39.3669,38.8752,32.901,34.0076,32.1463
Jamindan,390.14,242.42,-,22.4206,12.6501,30.7769,0,34.8568,34.8584,31.1243,27.7637,28.3644
Janiuay,436.82,271.43,19.8115,28.6616,25.2932,31.4785,0,35.3828,34.386,32.8639,30.542,28.5046
Jaro,559.25,347.5,-,11.9006,19.8323,36.1098,0,37.8634,37.2879,29.671,26.1526,24.5295
Jasaan,777.14,482.89,-,24.2135,22.4258,33.2533,0,35.5709,36.3798,32.8276,28.3256,29.8339
Javier,876.54,544.66,-,0.5265,19.7645,36.152,0,36.3909,36.5862,32.8646,30.0558,25.9984
Jiabong,532.45,330.85,-,-,18.0126,28.7124,0,32.2175,38.0163,32.1052,26.2422,33.0013
Jimalalud,566.09,351.75,-,21.8098,16.6656,35.9595,0,35.1733,32.3791,27.1377,23.4443,19.7354
Jimenez,762.99,474.1,32.4606,41.447,35.036,41.4913,0,39.9766,41.0313,33.9513,31.7065,31.3277
Jipapad,524.15,325.69,-,-,-,16.3321,0,22.4145,27.5613,26.6398,21.4597,21.8286
Jolo,948.13,589.14,-,-,-,-,-,-,-,9.2923,22.9354,33.2313
Jomalig,146.45,91,-,-,17.0591,27.2158,0,30.1777,33.1188,27.1671,23.9683,21.5533
Jones,233.04,144.8,28.4581,31.2651,22.1751,34.4891,0,35.5596,34.3669,29.5746,27.692,29.2111
Jordan,474.28,294.71,28.1035,40.1967,28.5479,37.5891,0,38.6937,39.8546,34.6868,33.3064,33.7222
Jose Abad Santos,1108.93,689.06,18.9016,19.4805,12.6642,28.0165,0,31.6998,31.5696,27.7111,26.193,28.7442
Jose Dalman,718.11,446.21,-,27.426,21.9525,32.216,0,32.9154,38.2148,33.9472,23.5625,22.0254
Jose Panganiban,187.78,116.68,27.2125,26.1807,23.8627,27.8611,0,28.7323,33.9359,27.527,26.9286,30.3736
Josefina,761.3,473.05,-,-,19.934,30.1195,0,32.2769,33.8555,30.5867,22.9741,26.5203
Jovellar,329.65,204.83,-,-,22.2439,27.0757,0,31.6548,32.6872,26.3527,22.0756,19.7537
Juban,378.77,235.36,-,-,15.3399,6.3315,0,32.8833,31.2337,20.1777,22.2071,24.0058
Julita,589.76,366.46,-,-,-,26.8466,0,32.1464,33.19,33.0295,30.1658,25.5011
Kabacan,930.93,578.46,17.6468,41.3015,30.6924,41.777,0,41.6144,44.6463,39.6457,35.6756,39.8796
Kabankalan,548.32,340.71,28.8067,33.9083,33.3063,41.4709,43.5849,38.8448,39.9146,34.7066,33.4965,31.3191
Kabasalan,778.76,483.9,21.8874,31.5819,24.3143,8.55,0,19.4795,21.9693,26.0795,27.0302,26.7696
Kabayan,227.49,141.36,-,10.3211,13.035,17.0034,0,31.6559,33.3698,30.5429,25.1448,25.3226
Kabugao,382.31,237.55,23.3958,21.704,10.4556,5.662,0,26.3948,15.2764,28.2993,21.5554,17.0635
Kabuntalan,907.88,564.13,-,-,-,-,-,-,-,30.0613,24.9411,24.4838
Kadingilan,887.23,551.3,-,24.106,23.8108,36.8962,0,37.9669,36.0204,31.9378,28.4782,28.7333
Kalamansig,954.03,592.81,14.0144,33.3934,27.2143,36.4144,0,36.5232,35.7434,32.3961,28.3721,30.8997
Kalawit,760.83,472.76,-,-,3.9273,27.1831,0,28.4132,31.208,30.5049,25.1889,22.8256
Kalayaan (LA),69.59,43.24,-,25.9223,19.9829,36.2202,0,37.4645,38.7433,32.4882,30.9493,28.9726
Kalayaan (PN),565.01,351.08,-,-,-,-,-,1.7533,30.9215,24.1361,22.6973,25.7064
Kalibo,354.69,220.39,42.1749,41.23,23.095,24.1689,0,42.8031,45.9729,37.7162,37.3149,40.7703
Kalilangan,855.69,531.7,-,26.8454,22.7808,34.0096,0,35.1576,36.224,30.9016,28.6268,25.8291
Kalingalan Caluang,965.6,600,-,-,-,-,-,-,-,3.4435,10.8303,2.5335
Kananga,543.14,337.49,24.6574,16.9303,19.8877,33.2559,0,34.3625,36.4316,31.3645,28.8914,30.8794
Kapai,804.17,499.69,-,-,-,-,-,-,-,-,20.2007,24.3765
Kapalong,933.5,580.05,30.2134,27.6951,20.0861,38.1902,0,39.2935,39.1038,35.5698,32.7814,36.9298
Kapangan,225.26,139.97,-,27.8382,22.8944,27.2496,0,35.7411,37.4124,31.1078,27.6476,24.5962
Kapatagan (LN),804.76,500.05,32.205,35.434,28.1403,38.1621,0,38.5775,38.4859,33.5571,29.6986,31.9413
Kapatagan (LS),863.59,536.61,-,-,-,-,-,-,-,30.211,27.008,29.3873
Kasibu,195.85,121.69,-,-,17.5345,31.7503,0,39.1274,40.6156,34.6465,33.1647,31.7026
Katipunan,720.24,447.53,-,23.8946,21.6625,23.7885,0,31.134,33.1495,28.6361,23.72,22.6522
Kauswagan,787.57,489.37,-,22.7019,14.6193,9.1325,0,39.421,44.329,42.457,34.7281,44.3528
Kawayan,488.05,303.26,-,-,19.0871,33.4251,0,23.5802,41.1883,33.7554,34.2196,34.3096
Kawit,17.17,10.67,27.8221,31.5937,25.7537,36.888,0,40.4443,40.5093,35.2215,31.4763,30.7138
Kayapa,197.73,122.86,-,24.3626,22.4842,30.3172,0,29.1384,31.4003,23.3442,28.513,31.7806
Kiamba,1035.23,643.27,-,24.6734,24.925,36.1971,0,37.9652,37.9454,34.1369,29.8528,31.0696
Kiangan,244.27,151.78,-,32.5071,26.6557,25.4636,0,32.9411,33.6665,32.191,29.5367,28.3497
Kibawe,894.01,555.51,-,22.531,22.558,32.1594,0,35.5046,35.2116,29.5361,24.3535,26.7448
Kiblawan,1000.11,621.44,-,19.0644,16.816,25.3786,0,30.1944,33.2627,30.1258,27.2133,26.9473
Kibungan,237.29,147.45,-,26.315,13.4526,35.083,0,35.9816,36.9525,32.0986,26.6176,23.934
Kidapawan,951.85,591.45,32.7675,41.8684,41.0164,43.4017,47.168,41.6838,44.0536,36.368,35.3557,39.2518
Kinoguitan,748.31,464.98,-,30.2311,26.9366,32.7705,0,35.8228,37.8628,31.8223,26.1335,27.7505
Kitaotao,888.61,552.16,-,22.6461,19.0871,27.6704,0,34.8971,35.1308,31.8456,26.5479,26.1297
Kitcharao,758.47,471.29,-,35.1001,25.3923,36.8245,0,40.1641,37.1316,35.1891,27.9115,31.7452
Kolambugan,786.65,488.8,-,36.744,32.6167,38.1857,0,40.2306,41.74,36.5298,32.0232,28.4301
Koronadal,992.9,616.96,35.8165,42.2915,41.8608,44.3429,46.0852,44.464,42.3593,39.9152,39.0022,38.8262
Kumalarang,794.77,493.85,-,21.6059,19.8,28.6783,0,33.2207,37.6497,30.134,26.4341,24.5595
La Carlota,509.65,316.68,32.9891,33.6924,32.5217,39.8459,41.0299,35.0417,36.2779,33.049,31.3557,32.1863
La Castellana,523.45,325.26,21.8146,24.9249,8.8801,19.0363,0,31.482,34.059,28.1158,27.0367,25.8795
La Libertad (NR),564.24,350.6,-,22.1045,22.4446,33.4423,0,35.4967,37.5371,30.9857,28.4398,22.6289
La Libertad (ZN),735.76,457.18,-,-,16.5722,23.0922,0,26.4582,31.0889,31.2117,23.9883,25.236
La Paz (AA),344.04,213.78,-,11.027,26.1607,35.4438,0,26.3479,34.7787,34.1585,26.2631,32.5933
La Paz (AS),865.85,538.01,25.7097,27.7649,21.5581,29.7452,0,33.1677,34.4601,27.8104,25.5573,27.064
La Paz (LE),593.12,368.55,-,-,20.1948,33.536,0,34.047,31.5858,30.2025,25.6879,25.6822
La Paz (TC),97.68,60.7,-,19.0251,10.231,26.0345,0,28.0358,29.11,18.6565,25.1328,26.2812
La Trinidad,212.87,132.27,33.5404,36.2186,33.4307,40.2555,0,45.2428,46.1893,39.7615,30.6304,37.6192
Laak,917.49,570.1,23.2845,28.7156,22.775,12.1127,0,36.2213,31.3841,36.408,29.8312,34.7268
Labangan,796.7,495.04,-,-,10.2241,11.7053,0,26.4485,33.6829,32.3361,29.5757,29.2314
Labason,744.11,462.37,-,-,27.3073,32.9339,0,36.4831,40.3874,36.4994,32.6856,31.5956
Labrador,182.14,113.17,-,-,13.9704,32.51,0,32.2961,32.8214,32.2916,29.0057,24.3368
Lacub,346.47,215.29,-,-,-,13.6545,0,30.6732,32.1341,31.313,24.6737,27.5171
Lagangilang,337.43,209.67,-,-,16.0839,31.5553,0,32.4868,34.9303,31.3862,24.3311,25.7014
Lagawe,247.3,153.66,31.4874,38.6582,31.6474,11.4109,0,39.6714,39.4805,34.1526,28.579,34.9903
Lagayan,349.54,217.19,-,-,-,18.0505,0,26.6557,30.7111,-,23.4945,26.5555
Lagonglong,764.7,764.7,-,28.5903,22.5921,29.2658,0,36.4326,37.6821,33.2522,27.0026,29.9845
Lagonoy,290.24,180.35,-,21.3772,17.4879,29.8331,0,25.4218,29.2124,28.8672,22.0644,22.9692
Laguindingan,767.48,476.89,-,34.5038,29.8311,37.7486,0,40.6138,40.0962,35.4317,27.8672,30.0631
Lake Sebu,1015.13,630.77,18.7437,26.2485,23.7812,37.0049,0,36.2914,36.9572,32.4789,28.1499,32.4529
Lakewood,786.38,488.64,20.1014,23.8304,15.4637,30.0627,0,29.0975,34.7725,32.4264,29.0688,27.2827
Lala,795.97,494.59,32.3487,34.7279,28.9545,35.2414,0,35.4539,38.3697,33.8076,29.7319,31.6549
Lallo,407.88,253.44,16.9703,30.5918,22.7539,33.9006,0,34.1428,37.3205,31.6947,27.8227,30.8692
Lambayong,953.33,592.37,-,29.6449,26.3563,33.8186,0,36.8073,37.2785,33.7544,30.0368,31.132
Lambunao,424.57,263.82,25.4046,26.2766,25.7313,38.4795,0,36.2112,38.6905,33.1981,36.5768,34.5902
Lamitan,231.66,143.95,-,-,21.7253,31.4814,30.6331,33.9389,32.1954,30.2307,28.8245,28.6632
Lamut,890.17,553.13,-,32.5678,31.7081,40.4812,0,41.5514,40.32,42.1147,36.661,38.3347
Langiden,336.4,209.03,-,-,-,22.3437,0,25.4936,28.9219,24.421,18.4358,19.355
Languyan,1040.39,646.47,-,-,-,-,-,-,-,25.0611,20.2571,20.9072
Lantapan,850.15,528.26,27.8687,28.725,23.0641,36.069,0,34.9176,36.6222,30.903,27.0049,28.4249
Lantawan,893.85,555.41,-,-,-,-,-,-,-,23.116,17.9807,31.8586
Lanuza,812.3,504.74,-,23.038,22.4902,28.0049,0,33.034,35.7071,30.5184,27.6676,26.8316
Laoac,169.29,105.19,-,34.5457,28.7517,38.243,0,36.5452,38.6921,34.0499,30.4885,32.0311
Laoag,406.94,252.86,37.0633,39.2823,36.8037,41.4813,44.5948,38.9122,41.4007,38.468,35.929,37.0499
Laoang,490.86,305,-,-,20.0868,29.6774,0,29.0341,32.1993,27.4424,27.6907,30.2075
Lapinig,531.57,330.3,-,-,-,18.9092,0,24.2147,27.826,27.3115,23.2771,29.5499
Lapu Lapu,574.74,357.12,31.0476,34.5924,32.4878,40.618,41.4732,37.2416,37.5898,31.9822,32.1366,35.3183
Lapuyan,792.96,492.72,-,20.3088,19.4275,17.3437,0,23.6179,26.0456,32.2656,29.9919,27.7799
Larena,657.89,408.8,20.9291,27.1143,22.0175,35.397,0,35.6649,42.0804,35.5381,33.9818,36.5302
Las Navas,504.71,313.61,-,-,-,28.9696,0,15.9977,33.3901,26.8582,27.1533,28.0852
Las Nieves,407.88,510.11,-,27.6686,21.3372,35.4849,0,35.5015,35.1897,32.1697,26.9425,19.572
Las Pinas,13.77,8.56,25.859,38.2466,34.1145,38.2603,40.6006,34.6591,38.4119,32.1821,33.3183,35.1899
Lasam,393.51,244.52,-,-,27.6398,30.2721,0,38.3657,40.4164,33.5187,33.1114,31.2976
Laua-An,399.53,248.26,-,17.3696,15.5486,24.2293,0,35.7094,37.7037,31.2245,32.1003,30.5051
Laur,113.63,70.61,-,-,15.5222,22.333,0,26.4629,26.3111,21.7041,24.0342,22.5654
Laurel,60.21,37.42,-,25.7371,18.8127,34.4486,0,39.5811,40.045,31.6694,28.4578,30.131
Lavezares,428.18,266.06,-,-,19.0829,26.5316,0,36.365,39.4015,32.241,27.6725,32.6457
Lawaan,603.68,375.11,-,-,18.243,30.3646,0,33.83,35.0197,29.5709,25.9574,27.8006
Lazi,678.36,421.51,17.6619,29.3642,26.6949,36.3355,0,35.4745,34.0806,32.6926,29.0735,27.2369
Lebak,947.47,588.73,11.585,26.4053,26.9951,34.8354,0,38.5211,37.6851,35.0252,28.3395,34.2024
Leganes,458.26,284.75,-,37.6873,27.4634,36.6889,0,40.7817,41.9626,35.34,35.4193,35.3078
Legazpi,339.32,210.84,37.4601,41.3456,47.7672,49.1971,57.3392,52.5991,60.6076,46.9244,50.4261,51.6097
Lemery (BS),70.46,43.78,29.5505,31.8562,28.2529,40.5834,0,39.7339,40.5268,34.5502,31.7287,33.247
Lemery (IO),430.38,267.43,-,24.7049,21.564,29.0276,0,32.6163,36.3399,30.893,23.1484,21.1587
Leon,451.06,280.28,-,27.3041,21.4398,32.9519,0,36.2671,37.0606,31.8022,29.6579,30.4644
Leyte,591.85,367.76,-,-,24.3393,30.9175,0,34.8638,30.7214,30.6961,29.9552,29.2255
Lezo,521.9,324.29,-,-,-,26.8081,0,30.0247,34.7159,32.943,29.9813,26.1752
Lian,80.72,50.16,-,27.5946,24.6376,35.6702,0,35.9342,36.1699,31.0043,29.7199,31.4459
Lianga,865.2,537.61,-,23.2246,20.6751,34.7875,0,32.0133,37.2338,27.5027,25.1064,27.0574
Libacao,373.81,232.27,-,6.4802,5.2709,11.5046,0,34.5632,33.7764,26.5163,24.1809,25.2468
Libagon,651.29,404.69,-,-,16.4436,32.443,0,27.5278,35.6412,30.3594,26.6966,28.9403
Libertad (AE),332.53,206.62,-,-,19.194,23.8792,0,26.654,35.9747,35.1444,29.5969,32.209
Libertad (MO),765.6,475.72,-,29.371,21.9144,32.9783,0,35.3922,38.2723,34.3861,28.0255,26.4796
Libjo,245.71,152.67,-,24.0585,20.3723,30.3381,0,31.0801,34.372,29.9075,24.8831,26.724
Libmanan,694.87,431.77,25.8642,27.1283,24.4315,33.812,0,31.6411,32.4059,26.3634,25.2764,28.5548
Libon,301.62,187.42,23.0897,26.9711,19.2404,29.66,0,30.9674,34.3151,28.5962,28.5368,29.7778
Libona,797.6,495.61,28.7474,27.9503,21.1797,36.0277,0,35.174,35.8047,31.4781,28.8556,25.2851
Libungan,903.03,561.12,20.9361,33.4237,26.8798,38.3871,0,35.3413,37.0764,29.8842,27.3269,29.3459
Licab,108.84,67.63,-,21.5938,20.3101,32.1135,0,36.7823,34.8826,31.1206,31.1233,28.4768
Licuan-Baay,332.39,206.54,-,-,-,23.0304,0,30.4613,35.3779,28.9653,26.2058,26.6576
Lidlidda,302.96,188.25,-,26.1773,27.1071,36.126,0,34.6441,37.0817,32.618,26.3243,32.8435
Ligao,314.29,195.29,31.6283,37.402,32.5116,37.8155,39.374,34.011,40.1165,35.2149,36.9546,38.0363
Lila,651.8,405.01,-,19.0472,24.2505,36.1174,0,37.1337,36.8198,35.2397,28.5388,31.0021
Liliw,71.18,44.23,-,34.4227,27.3605,39.8721,0,38.7653,39.299,33.9371,31.8807,32.5482
Liloan (CU),570.52,354.5,29.7339,30.0276,26.4632,36.2284,0,41.7432,43.2268,35.5499,34.7524,36.8806
Liloan (SL),668.38,415.31,-,1.4384,18.8158,28.6236,0,37.0787,36.6693,33.6081,31.3913,28.6496
